TITLE,class,,,,,,,,,,,,,,,,,,,,,,,,,,
DATA TYPE,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORIGIN,JASCO,,,,,,,,,,,,,,,,,,,,,,,,,,
OWNER,,,,,,,,,,,,,,,,,,,,,,,,,,,
DATE,21/09/28,,,,,,,,,,,,,,,,,,,,,,,,,,
TIME,16:11:38,,,,,,,,,,,,,,,,,,,,,,,,,,
SPECTROMETER/DATA SYSTEM,,,,,,,,,,,,,,,,,,,,,,,,,,,
LOCALE,1033,,,,,,,,,,,,,,,,,,,,,,,,,,
RESOLUTION,,,,,,,,,,,,,,,,,,,,,,,,,,,
DELTAX,-0.1,,,,,,,,,,,,,,,,,,,,,,,,,,
XUNITS,NANOMETERS,,,,,,,,,,,,,,,,,,,,,,,,,,
YUNITS,CD [mdeg],,,,,,,,,,,,,,,,,,,,,,,,,,
Y2UNITS,HT [V],,,,,,,,,,,,,,,,,,,,,,,,,,
Y3UNITS,ABSORBANCE,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTX,260,,,,,,,,,,,,,,,,,,,,,,,,,,
LASTX,190,,,,,,,,,,,,,,,,,,,,,,,,,,
NPOINTS,701,,,,,,,,,,,,,,,,,,,,,,,,,,
FIRSTY,0.17797,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXY,12.60967,,,,,,,,,,,,,,,,,,,,,,,,,,
MINY,-5.51119,,,,,,,,,,,,,,,,,,,,,,,,,,
XYDATA,,,,,,,,,,pro. + buffer,,,,,,,,,buffer,,,,,,,,
233.3,-0.541251,260.181,0.824426,-0.541251,260.181,0.824426,-0.670797,259.869,0.820709,-1.5144,259.877,0.820804,-0.784029,260.099,0.823447,-0.814601,260.103,0.823495,0.704925,258.717,0.806952,0.623035,258.813,0.808098,0.467809,258.962,0.809886
233.2,-1.55844,260.025,0.822573,-1.55844,260.025,0.822573,-1.11926,260.283,0.825644,-1.50953,260.008,0.82237,-0.413088,260.357,0.826526,-0.381596,260.091,0.823352,1.33631,258.599,0.805546,1.61324,259.082,0.811316,0.58561,258.857,0.808625
233.1,-2.41879,260.023,0.822544,-2.41879,260.023,0.822544,-0.213014,260.164,0.824224,-1.84594,259.82,0.820125,-0.37768,260.051,0.82288,-0.236842,260.088,0.823317,0.60913,258.462,0.803896,0.100886,258.904,0.80919,1.196,258.963,0.809891
233,0.0245695,259.717,0.818893,0.0245695,259.717,0.818893,-1.54492,259.94,0.821558,-0.715636,260.052,0.822888,-1.35189,260.184,0.824464,-0.691019,260.471,0.827881,-0.301526,258.817,0.808149,0.925258,258.933,0.809537,0.224959,259.023,0.810607
232.9,-1.96459,259.708,0.818794,-1.96459,259.708,0.818794,-0.434295,260.152,0.824081,-1.96392,260.174,0.824339,-0.373299,260.173,0.824334,-0.578579,260.049,0.822849,1.26556,258.51,0.804481,0.131427,258.825,0.80825,1.18301,258.853,0.808576
232.8,-1.49466,260.163,0.824209,-1.49466,260.163,0.824209,-1.41645,260.345,0.826381,-1.43866,260.51,0.828342,0.183701,260.309,0.825947,-1.39437,260.4,0.82703,0.612595,258.749,0.807337,0.779961,258.626,0.805861,0.628807,259.388,0.814967
232.7,-1.21715,260.296,0.825794,-1.21715,260.296,0.825794,-1.71304,260.18,0.824413,-1.47723,260.392,0.826938,-1.06336,260.212,0.824791,-0.751957,260.41,0.827151,1.76751,259.067,0.811137,0.66355,259.034,0.810748,0.684835,259.023,0.810611
232.6,-0.769551,260.241,0.825142,-0.769551,260.241,0.825142,-0.754886,260.033,0.822666,-1.28868,260.376,0.826753,-0.537079,260.367,0.826635,-1.08802,260.557,0.828895,1.06813,259.044,0.810864,1.13922,259.368,0.814728,1.86159,258.909,0.809245
232.5,-1.16163,260.306,0.825915,-1.16163,260.306,0.825915,-0.654113,260.674,0.830294,-1.1901,260.511,0.82835,-0.864829,260.708,0.830702,-1.22591,260.44,0.827505,0.500895,259.072,0.811191,1.48496,259.018,0.810553,0.406345,259.274,0.813605
232.4,-0.700879,260.3,0.825841,-0.700879,260.3,0.825841,-1.92835,260.612,0.82955,-1.3012,260.36,0.826559,-1.90713,260.825,0.832087,-1.12617,260.66,0.830124,0.80015,259.34,0.814402,1.63799,259.014,0.810501,0.972503,259.542,0.816813
232.3,-0.958938,260.934,0.833384,-0.958938,260.934,0.833384,-1.91349,260.345,0.826376,-0.945537,261.167,0.836149,-0.940062,260.724,0.830892,-1.12115,260.888,0.832836,1.18694,259.101,0.811548,0.105325,259.39,0.814991,1.37471,259.219,0.812948
232.2,-0.541649,260.447,0.827596,-0.541649,260.447,0.827596,-1.2305,260.565,0.828999,-1.88591,260.803,0.831826,-0.669334,260.721,0.830855,-1.663,260.797,0.831754,1.5259,259.45,0.815708,0.736565,259.441,0.815601,1.38412,259.325,0.814216
232.1,-1.54691,260.809,0.831899,-1.54691,260.809,0.831899,-1.5045,260.807,0.831875,-0.571085,260.664,0.830173,-1.69917,260.863,0.832536,-1.44456,260.963,0.833728,0.658111,259.412,0.815263,0.226106,259.332,0.814307,1.1611,259.479,0.816061
232,-2.04691,260.851,0.832398,-2.04691,260.851,0.832398,-0.282152,260.676,0.830321,-0.801652,260.748,0.831175,-2.43374,260.865,0.832567,-0.846117,260.714,0.830762,0.29191,259.508,0.816407,-0.10319,259.004,0.810382,1.63332,259.428,0.815449
231.9,-0.662321,260.652,0.830035,-0.662321,260.652,0.830035,-1.60932,260.829,0.832136,-1.45195,260.893,0.832896,-1.623,261.288,0.83759,-1.21732,261.138,0.83581,0.642559,259.322,0.814179,1.13908,259.225,0.813027,2.14085,259.845,0.820419
231.8,-1.41639,260.653,0.830037,-1.41639,260.653,0.830037,-1.88439,261.083,0.835154,-2.25861,261.058,0.834855,-1.78719,261.099,0.835339,-2.00867,260.954,0.83362,0.603834,259.545,0.816848,0.683052,259.783,0.819679,1.55824,259.862,0.82063
231.7,-1.21035,261.33,0.838077,-1.21035,261.33,0.838077,-1.617,260.794,0.831717,-1.19617,261.089,0.835218,-1.00951,261.327,0.838045,-1.43826,261.163,0.836106,2.00625,259.601,0.817519,0.259343,259.246,0.813281,0.651128,259.795,0.81983
231.6,-0.805346,261.083,0.835152,-0.805346,261.083,0.835152,-1.12084,261.105,0.83541,-2.38899,261.512,0.840244,-1.1144,261.314,0.837897,-1.41622,261.313,0.837877,0.466986,259.992,0.822171,1.69511,259.72,0.818938,0.354093,259.718,0.818906
231.5,-1.49092,261.425,0.839213,-1.49092,261.425,0.839213,-1.54632,261.387,0.838756,-1.74919,261.274,0.837418,-1.00925,261.318,0.837939,-0.271595,261.428,0.83925,0.685124,260.353,0.82647,1.08358,259.996,0.822222,0.912517,259.974,0.821955
231.4,-2.8154,261.367,0.838519,-2.8154,261.367,0.838519,-0.421085,260.951,0.833583,-1.13841,261.406,0.838989,-1.81772,261.607,0.841364,-1.12821,261.585,0.841102,1.79952,259.982,0.822051,1.25455,259.24,0.813203,1.28205,259.826,0.820193
231.3,-0.405744,261.32,0.837965,-0.405744,261.32,0.837965,-1.52229,261.326,0.838035,-1.59257,261.404,0.838957,-0.295404,261.728,0.842799,-2.33581,261.459,0.839614,1.28837,259.713,0.818852,1.42405,259.745,0.819225,1.59064,259.879,0.820822
231.2,-1.75821,261.374,0.838603,-1.75821,261.374,0.838603,-1.25733,261.153,0.835986,-1.63311,261.227,0.836864,-2.4042,261.532,0.840483,-1.72056,261.338,0.838173,0.530701,259.606,0.817575,2.27707,259.817,0.820092,1.14508,259.974,0.821958
231.1,-1.00141,261.565,0.840876,-1.00141,261.565,0.840876,-0.53409,261.399,0.838902,-0.708133,261.16,0.83606,-0.591302,261.699,0.842457,-1.69854,261.407,0.838991,0.464542,260.066,0.823052,0.304277,260.094,0.823394,1.32705,260.243,0.825165
231,-1.9647,261.469,0.839729,-1.9647,261.469,0.839729,-2.35787,261.409,0.839016,-1.52134,261.622,0.841541,-1.16906,261.56,0.84081,-0.997368,261.645,0.841812,0.971587,259.941,0.821569,1.89966,260.26,0.825373,0.81603,259.959,0.821778
230.9,-1.3195,261.789,0.843519,-1.3195,261.789,0.843519,-1.18218,261.196,0.836491,-1.31614,261.388,0.838773,-1.58762,261.755,0.843125,-0.820066,261.77,0.843296,-0.0288517,260.012,0.822419,0.116482,260.063,0.823016,0.884268,260.088,0.823318
230.8,-1.63541,261.392,0.838818,-1.63541,261.392,0.838818,-2.38593,261.461,0.839635,-1.67742,261.437,0.839352,-1.38611,261.926,0.845141,-2.02289,261.792,0.843561,0.839188,259.844,0.82041,-0.017769,260.05,0.822871,1.04167,260.013,0.822429
230.7,-0.330803,261.189,0.836407,-0.330803,261.189,0.836407,-1.35254,261.365,0.838495,-0.791663,261.534,0.840496,-1.30659,261.961,0.845557,-2.01289,261.577,0.841017,1.2106,259.931,0.821445,-0.159844,260.488,0.828081,1.20719,260.246,0.825199
230.6,-2.05179,261.362,0.838457,-2.05179,261.362,0.838457,-2.41557,261.469,0.839734,-1.79101,261.832,0.844036,-0.454422,261.985,0.845842,-1.45775,261.631,0.841653,1.21541,260.543,0.82874,0.841782,259.691,0.818592,0.794452,260.205,0.824708
230.5,-1.33952,261.394,0.838838,-1.33952,261.394,0.838838,-1.66647,261.445,0.839443,-2.45563,261.823,0.84393,-1.44222,262.024,0.846312,-1.35365,261.811,0.843784,0.132655,259.996,0.822228,0.358854,260.056,0.822942,0.62677,260.314,0.826011
230.4,-1.6863,261.548,0.840672,-1.6863,261.548,0.840672,-1.754,261.661,0.842009,-2.47388,261.825,0.843947,-3.46103,261.434,0.839317,-1.6439,261.816,0.843846,0.304666,260.59,0.829291,1.50569,259.949,0.821668,0.808709,260.281,0.825614
230.3,-2.03868,261.262,0.837276,-2.03868,261.262,0.837276,-1.95871,261.543,0.84061,-0.531109,261.9,0.844843,-1.22595,261.549,0.840679,-2.40024,261.846,0.844202,0.287818,260.004,0.822323,0.585301,260.259,0.825356,1.83286,260.231,0.825017
230.2,-3.36646,261.793,0.843574,-3.36646,261.793,0.843574,-1.20524,261.454,0.839556,-3.51338,261.541,0.840582,-1.62476,261.761,0.843195,-1.16674,261.7,0.842474,0.237086,260.396,0.826982,-0.0230266,260.204,0.824695,-0.998514,260.17,0.82429
230.1,-1.29795,261.536,0.840521,-1.29795,261.536,0.840521,-1.97649,261.587,0.841136,-1.14957,261.38,0.83868,-1.16611,261.458,0.839604,-1.37202,261.75,0.843061,0.136037,260.115,0.823637,2.26301,260.12,0.8237,-0.230382,260.077,0.823187
230,-1.56497,261.492,0.840009,-1.56497,261.492,0.840009,-2.54078,261.432,0.839297,-1.29688,261.337,0.838166,-2.34013,261.46,0.839628,-2.03019,261.561,0.840824,0.533986,260.252,0.825273,-0.253226,260.176,0.824364,-0.011369,260.097,0.823421
229.9,-1.97043,261.381,0.838682,-1.97043,261.381,0.838682,-2.33675,261.344,0.838243,-0.714977,261.247,0.837101,-2.38759,261.86,0.844365,-2.6341,261.787,0.843504,-0.660494,260.105,0.823519,1.82656,259.917,0.821287,1.05515,260.207,0.824732
229.8,-2.73629,261.405,0.838976,-2.73629,261.405,0.838976,-1.52422,261.481,0.839871,-2.19504,261.379,0.838658,-2.28734,261.363,0.838475,-2.86838,261.524,0.840387,0.977688,259.907,0.821162,0.475166,259.407,0.815203,1.8782,260.081,0.823241
229.7,-1.46884,261.273,0.837408,-1.46884,261.273,0.837408,-2.72476,261.228,0.836869,-2.12334,261.26,0.837255,-1.38944,261.727,0.842788,-1.15608,261.308,0.837817,1.93656,259.872,0.820748,2.08946,260.328,0.826175,2.46794,259.78,0.819652
229.6,-3.09544,261.185,0.836358,-3.09544,261.185,0.836358,-2.4733,261.458,0.839604,-2.08894,261.31,0.837844,-0.860854,261.729,0.842814,-2.7665,261.467,0.839712,1.42367,259.949,0.821663,1.74979,259.836,0.820321,0.4608,260.173,0.824332
229.5,-1.91031,261.796,0.843608,-1.91031,261.796,0.843608,-2.82352,261.433,0.839299,-0.994046,261.707,0.842554,-1.68834,261.705,0.842524,-0.978965,261.551,0.840704,0.492123,259.527,0.816635,0.628625,260.19,0.824534,0.169674,260.012,0.822416
229.4,-2.40001,261.626,0.841592,-2.40001,261.626,0.841592,-1.96447,261.605,0.841346,-2.37297,261.735,0.842886,-1.47572,261.467,0.839702,-2.2521,261.699,0.842464,2.42462,260.34,0.826315,0.933947,260.324,0.826128,0.516465,260.272,0.825512
229.3,-1.10333,261.553,0.840724,-1.10333,261.553,0.840724,-1.64746,261.902,0.844865,-2.22531,261.897,0.844804,-3.09361,262.104,0.847257,-1.75427,261.691,0.842358,1.83522,259.798,0.81986,0.754728,260.145,0.824001,2.0273,260.394,0.82696
229.2,-0.784744,261.908,0.844938,-0.784744,261.908,0.844938,-1.94038,262.02,0.846258,-1.96533,262.04,0.846495,-3.20998,262.195,0.848328,-1.15794,261.905,0.844895,1.0487,260.285,0.825668,1.24845,260.485,0.828044,1.3924,260.397,0.827002
229.1,-1.76239,261.821,0.8439,-1.76239,261.821,0.8439,-3.30953,262.017,0.846223,-1.57174,262.074,0.846902,-2.36743,262.274,0.849261,-1.7711,262.235,0.848801,1.4448,260.652,0.830032,1.35339,260.564,0.828989,0.971106,260.593,0.829333
229,-2.65156,262.126,0.847517,-2.65156,262.126,0.847517,-3.08638,262.127,0.847527,-1.34893,262.39,0.850638,-1.11899,262.355,0.850223,-2.01263,262.549,0.852517,1.40091,260.817,0.831993,2.18976,260.605,0.829469,0.386163,260.586,0.829242
228.9,-1.44505,262.499,0.851926,-1.44505,262.499,0.851926,-2.26837,262.258,0.849072,-3.01899,262.462,0.851489,-1.23336,262.495,0.851874,-2.4682,262.797,0.855443,0.717001,260.778,0.831528,1.47633,261.097,0.835317,0.778215,260.835,0.832201
228.8,-1.92102,262.444,0.851273,-1.92102,262.444,0.851273,-2.45562,262.586,0.852952,-1.93127,262.714,0.854471,-2.98296,262.738,0.854744,-1.78319,262.62,0.853355,0.203401,261.395,0.838852,2.10567,261.093,0.835267,0.864783,261.192,0.836445
228.7,-2.3729,262.748,0.854871,-2.3729,262.748,0.854871,-2.30522,262.775,0.855186,-2.15621,262.764,0.855058,-3.56,262.988,0.857697,-1.26751,262.842,0.855977,1.13998,260.956,0.833643,-0.0771902,260.862,0.832523,1.23179,261.495,0.840036
228.6,-1.73206,262.805,0.855539,-1.73206,262.805,0.855539,-1.59372,262.796,0.855437,-0.919274,262.874,0.85636,-2.20266,262.912,0.856803,-1.73552,262.873,0.856348,1.83507,261.471,0.839757,1.27284,261.496,0.840049,0.829763,261.409,0.839015
228.5,-3.53092,262.835,0.855893,-3.53092,262.835,0.855893,-1.65691,262.749,0.854885,-3.33052,262.956,0.85733,-2.41807,262.897,0.856626,-2.03448,262.927,0.856977,-0.220163,261.019,0.834387,0.780379,260.998,0.83414,0.899133,261.54,0.840573
228.4,-1.93071,262.889,0.856535,-1.93071,262.889,0.856535,-2.50438,263.071,0.858678,-2.19666,263.213,0.860356,-1.70076,263.09,0.858902,-3.00702,263.148,0.859586,0.388914,261.354,0.838373,1.17585,261.368,0.838534,0.818565,261.599,0.841278
228.3,-1.51579,263.203,0.860237,-1.51579,263.203,0.860237,-2.83517,263.072,0.858693,-2.8177,263.195,0.860142,-1.37534,263.292,0.861288,-1.69387,263.34,0.861849,-0.0142847,261.861,0.844378,0.797357,261.513,0.840254,0.678955,261.261,0.837259
228.2,-2.30404,263.216,0.860394,-2.30404,263.216,0.860394,-2.42948,263.319,0.861608,-2.87087,263.383,0.86236,-1.44648,263.397,0.86252,-1.69186,263.44,0.863027,0.214007,261.14,0.835826,0.563647,261.29,0.837605,0.855159,261.796,0.843601
228.1,-2.25666,263.167,0.859809,-2.25666,263.167,0.859809,-2.45301,263.283,0.861181,-1.08634,263.415,0.862737,-2.38925,263.463,0.863304,-2.57279,263.321,0.861633,0.614537,261.91,0.844958,1.6711,261.779,0.843403,2.27961,261.861,0.844378
228,-1.68299,263.521,0.863985,-1.68299,263.521,0.863985,-3.03851,263.259,0.860893,-3.0092,263.7,0.866092,-1.1317,263.77,0.866923,-2.02661,263.729,0.866441,-0.455027,261.995,0.845961,1.00729,262.052,0.846644,1.50908,261.915,0.845014
227.9,-2.24152,263.715,0.866267,-2.24152,263.715,0.866267,-2.15384,263.449,0.863141,-1.15182,263.863,0.868013,-2.83269,263.613,0.865066,-2.67468,263.685,0.865922,0.808892,261.776,0.84337,0.764796,262.213,0.848546,0.883053,262.004,0.846075
227.8,-1.28361,263.205,0.860262,-1.28361,263.205,0.860262,-4.14707,263.828,0.867605,-1.98936,263.892,0.868351,-2.38869,264.036,0.870055,-1.10953,264.234,0.872376,0.477342,261.952,0.845455,0.301884,262.442,0.85125,0.276515,261.953,0.84547
227.7,-2.27555,263.746,0.866631,-2.27555,263.746,0.866631,-2.09451,263.513,0.863894,-0.858266,264.237,0.872409,-1.87495,264.047,0.87018,-2.40136,264.064,0.870378,0.591491,262.377,0.850479,-0.204899,262.179,0.848142,1.17434,262.002,0.846043
227.6,-1.91817,263.971,0.869283,-1.91817,263.971,0.869283,-3.03853,264.101,0.870809,-2.90784,263.823,0.867538,-1.78818,264.06,0.870334,-2.6827,264.069,0.870434,1.36503,262.331,0.849945,2.35268,262.231,0.848759,0.922,262.093,0.847128
227.5,-2.97817,263.754,0.866726,-2.97817,263.754,0.866726,-2.50065,264.074,0.870491,-2.35286,263.973,0.869308,-2.88689,264.271,0.872816,-1.19882,264.344,0.873671,0.40132,262.087,0.847048,0.267857,262.464,0.851516,0.431535,262.619,0.853339
227.4,-2.48769,264.07,0.870454,-2.48769,264.07,0.870454,-2.97529,264.081,0.870581,-3.83521,264.068,0.870421,-3.25262,264.443,0.874835,-1.37159,264.414,0.874492,1.1812,262.527,0.852257,1.72485,262.327,0.849898,2.17007,262.672,0.853965
227.3,-1.24768,264.341,0.87363,-1.24768,264.341,0.87363,-0.619235,264.114,0.870962,-3.1703,264.065,0.870388,-1.75963,264.179,0.871727,-1.9751,264.568,0.876303,-0.0359311,262.579,0.852877,1.56033,262.102,0.847234,0.808621,262.613,0.853275
227.2,-2.77844,264.474,0.875201,-2.77844,264.474,0.875201,-1.73992,264.405,0.87439,-2.92149,263.876,0.86817,-3.16156,264.609,0.876789,-2.09349,264.134,0.871197,0.219965,262.415,0.850935,0.16817,262.893,0.856584,0.406168,262.586,0.852954
227.1,-2.67006,264.554,0.876139,-2.67006,264.554,0.876139,-2.81948,264.335,0.873565,-3.51032,264.277,0.872881,-2.33126,264.584,0.876486,-1.55906,264.768,0.87865,1.25985,262.431,0.851127,-0.0352948,262.949,0.857236,0.983201,262.789,0.855348
227,-1.66212,264.331,0.87352,-1.66212,264.331,0.87352,-2.64703,264.31,0.873265,-1.19074,263.905,0.86851,-2.96764,264.674,0.877542,-4.02846,264.744,0.87837,0.946296,261.935,0.845249,1.30153,262.897,0.856629,0.714248,262.925,0.856957
226.9,-3.22529,264.28,0.872914,-3.22529,264.28,0.872914,-3.33104,264.333,0.873543,-2.53278,264.833,0.879407,-2.91509,264.38,0.874094,-2.8656,264.608,0.876773,1.05386,262.39,0.850635,0.998022,262.416,0.850947,2.03299,262.774,0.855179
226.8,-1.60807,264.44,0.874803,-1.60807,264.44,0.874803,-2.03156,264.43,0.874681,-1.99697,264.469,0.875139,-3.03157,264.65,0.87726,-1.99321,264.367,0.873944,1.3441,263.033,0.858227,2.03815,262.605,0.853185,1.09926,262.546,0.852477
226.7,-3.07166,264.46,0.875036,-3.07166,264.46,0.875036,-3.02133,264.425,0.874618,-2.71901,264.615,0.876852,-3.1839,264.791,0.878917,-3.60069,264.937,0.880635,1.23451,262.494,0.851866,1.13174,262.771,0.855144,1.44141,262.721,0.854548
226.6,-1.60443,264.433,0.874717,-1.60443,264.433,0.874717,-3.07508,264.457,0.874998,-1.56246,264.789,0.878894,-2.37643,264.687,0.877699,-2.28654,265.075,0.882248,1.05132,262.749,0.854874,0.691278,262.921,0.85691,0.690597,262.726,0.85461
226.5,-1.76649,264.604,0.876728,-1.76649,264.604,0.876728,-3.64232,264.51,0.875616,-2.58205,264.717,0.878046,-2.80318,264.668,0.877474,-3.41713,265.121,0.882795,1.2764,262.764,0.85506,1.74759,263.128,0.859348,1.96696,262.846,0.856022
226.4,-3.64613,264.784,0.878834,-3.64613,264.784,0.878834,-3.26947,264.566,0.876279,-2.71016,265.021,0.881616,-1.59147,264.965,0.880961,-2.03348,264.868,0.879826,0.31795,263.038,0.858292,0.838249,263,0.857848,1.02985,262.863,0.856224
226.3,-1.66563,265.104,0.882589,-1.66563,265.104,0.882589,-2.42921,264.85,0.879617,-2.60635,264.852,0.879637,-2.67454,264.906,0.880273,-3.35162,265.138,0.882986,1.33824,262.945,0.857197,1.49825,262.822,0.855739,0.824227,262.996,0.857792
226.2,-2.82031,265.133,0.882926,-2.82031,265.133,0.882926,-2.40475,265.034,0.881765,-2.7219,265.035,0.881783,-3.08164,265.04,0.881845,-2.68341,265.501,0.88724,1.42143,262.988,0.857702,1.1871,262.734,0.854699,0.379722,263.18,0.859971
226.1,-3.51216,264.849,0.879595,-3.51216,264.849,0.879595,-3.12265,264.897,0.880164,-1.48798,264.892,0.88011,-2.67322,264.922,0.880459,-1.61379,265.224,0.884001,0.592729,262.966,0.857443,-0.37711,263.206,0.860277,1.7494,262.947,0.857216
226,-2.59979,264.887,0.880049,-2.59979,264.887,0.880049,-2.93119,264.925,0.880488,-2.59948,264.993,0.881285,-3.85777,265.083,0.882346,-2.92699,265.212,0.883859,1.2248,263.272,0.861047,0.768912,263.572,0.864593,0.57781,263.02,0.858082
225.9,-2.18505,264.981,0.881152,-2.18505,264.981,0.881152,-2.93368,265.047,0.881924,-2.65088,265.19,0.8836,-2.03229,265.707,0.889652,-2.31795,265.46,0.886759,1.90497,263.525,0.864029,2.45949,263.323,0.861655,0.058307,263.321,0.861626
225.8,-2.51227,265.176,0.883434,-2.51227,265.176,0.883434,-2.09604,265.396,0.886014,-3.45736,265.441,0.886538,-3.39074,265.314,0.885057,-2.76552,265.576,0.888115,1.02392,263.267,0.860989,0.649997,263.444,0.863074,0.963174,263.438,0.863009
225.7,-3.14069,265.306,0.884956,-3.14069,265.306,0.884956,-3.57745,265.208,0.883805,-2.37823,265.535,0.887641,-1.63012,265.764,0.890315,-2.89039,265.571,0.888063,1.92352,263.618,0.865126,-0.174336,263.562,0.864464,1.47938,263.473,0.863426
225.6,-2.32239,265.28,0.884654,-2.32239,265.28,0.884654,-2.80476,265.715,0.889748,-2.13232,265.527,0.887549,-2.87069,265.52,0.887464,-3.54849,265.692,0.889483,1.09184,263.78,0.867038,1.17502,263.769,0.866913,2.58522,263.541,0.864222
225.5,-2.55809,265.629,0.888736,-2.55809,265.629,0.888736,-3.38992,265.213,0.883867,-2.57161,265.528,0.88756,-1.37243,265.682,0.889357,-1.84654,265.861,0.891453,1.28017,263.862,0.868001,1.32102,263.788,0.867133,1.12948,263.671,0.865759
225.4,-2.82611,265.583,0.888207,-2.82611,265.583,0.888207,-3.79626,265.557,0.8879,-2.91322,265.678,0.889309,-2.01607,266.008,0.893169,-3.37316,265.963,0.892646,3.23382,263.779,0.867029,1.34684,263.707,0.866182,0.966052,263.73,0.866444
225.3,-2.20277,265.86,0.891447,-2.20277,265.86,0.891447,-3.25185,265.577,0.888127,-1.88792,266.048,0.893641,-2.73951,265.671,0.889236,-3.40923,265.976,0.892803,0.470353,263.929,0.868788,1.18084,263.652,0.865529,0.610169,263.903,0.868488
225.2,-2.89473,265.699,0.889558,-2.89473,265.699,0.889558,-2.50309,265.831,0.891099,-1.83656,266.104,0.8943,-2.94787,266.082,0.894035,-2.5267,266.017,0.893278,1.21052,263.91,0.868565,0.588952,263.743,0.866604,1.09469,263.875,0.868155
225.1,-3.55978,265.996,0.893035,-3.55978,265.996,0.893035,-3.22122,265.847,0.891293,-1.98058,265.442,0.886548,-2.45137,266.291,0.896482,-1.78154,265.923,0.892179,1.24767,263.874,0.868141,0.524686,263.576,0.864629,0.356475,264.233,0.872364
225,-3.00204,266.117,0.894444,-3.00204,266.117,0.894444,-2.27106,265.843,0.891239,-2.5111,265.945,0.892432,-2.54686,266.114,0.894417,-3.32277,266.123,0.894515,1.61605,264.049,0.870201,1.57774,264.41,0.874442,1.36675,264.745,0.878379
224.9,-1.65579,266.058,0.893755,-1.65579,266.058,0.893755,-2.25958,266.071,0.893916,-2.0176,265.818,0.890955,-3.33525,266.527,0.899238,-1.88179,266.236,0.895844,1.64719,264.252,0.872588,0.673272,263.586,0.864754,0.873018,264.286,0.872984
224.8,-2.61224,265.865,0.891508,-2.61224,265.865,0.891508,-3.10174,266.253,0.896037,-3.12073,265.99,0.892967,-2.592,266.268,0.896218,-3.47122,266.211,0.895552,0.372034,263.91,0.868565,1.28589,264.158,0.871479,1.91208,264.28,0.872919
224.7,-2.55652,266.286,0.896426,-2.55652,266.286,0.896426,-3.11203,266.128,0.894579,-2.8129,266.048,0.893644,-2.50854,266.194,0.895343,-1.52548,266.397,0.897718,2.41448,264.282,0.872941,0.34237,263.844,0.867795,1.58113,264.866,0.879803
224.6,-4.06291,266.358,0.897262,-4.06291,266.358,0.897262,-3.36714,266.393,0.897675,-3.57689,266.197,0.895379,-2.75187,266.642,0.900573,-2.94969,266.498,0.898895,0.782725,264.257,0.872649,0.455962,263.937,0.86889,1.01046,264.35,0.873746
224.5,-3.76935,266.434,0.898149,-3.76935,266.434,0.898149,-2.96802,266.194,0.895351,-2.13372,266.304,0.896636,-1.60156,266.513,0.899079,-2.24645,266.388,0.897617,0.962944,265.008,0.881468,1.38585,264.905,0.88026,0.912662,264.32,0.873388
224.4,-1.75811,266.607,0.900173,-1.75811,266.607,0.900173,-2.62057,266.673,0.900935,-0.73585,266.453,0.89837,-2.71231,266.608,0.900185,-3.58858,266.626,0.900386,0.605295,264.24,0.872453,0.420451,264.949,0.880773,-0.210033,264.605,0.876734
224.3,-2.50751,266.654,0.900718,-2.50751,266.654,0.900718,-1.9155,266.442,0.898246,-3.65722,266.714,0.901416,-3.09008,266.912,0.903728,-2.30076,266.755,0.901893,1.02001,264.416,0.874512,1.53548,264.36,0.873863,1.74624,264.435,0.874743
224.2,-2.68736,266.561,0.899629,-2.68736,266.561,0.899629,-1.65786,266.457,0.898421,-2.92991,266.524,0.899199,-2.53107,266.878,0.903332,-1.525,266.566,0.899694,-0.376561,264.633,0.877064,1.24609,264.031,0.869994,0.960156,264.754,0.878488
224.1,-5.51119,266.579,0.899847,-5.51119,266.579,0.899847,-4.03183,266.744,0.901766,-2.9363,266.751,0.901855,-2.07357,266.782,0.902215,-2.51873,267.166,0.906684,2.03073,264.963,0.880938,0.481257,265.003,0.881401,2.02734,264.572,0.876353
224,-3.27614,267.062,0.905481,-3.27614,267.062,0.905481,-3.86588,266.658,0.900763,-3.4858,266.69,0.901141,-2.69249,266.752,0.901858,-4.19979,266.901,0.903594,0.776276,264.69,0.877732,0.0197983,264.715,0.878028,1.01687,264.951,0.880796
223.9,-2.15362,266.661,0.900796,-2.15362,266.661,0.900796,-2.5727,266.456,0.898411,-3.025,266.885,0.903408,-3.51299,266.967,0.90437,-3.82424,266.799,0.902415,2.50436,264.898,0.88017,1.8033,264.881,0.879971,1.29711,264.792,0.87893
223.8,-2.74803,266.662,0.900811,-2.74803,266.662,0.900811,-3.42831,266.875,0.903302,-2.69804,266.945,0.904114,-3.07192,266.84,0.902889,-3.80701,267.268,0.907875,1.07297,265.206,0.883791,0.0730825,264.767,0.87864,1.56002,264.318,0.87336
223.7,-3.35507,267.149,0.906484,-3.35507,267.149,0.906484,-2.25123,266.809,0.902522,-3.27582,267.116,0.906105,-3.25911,267.124,0.906202,-3.84474,267.066,0.905525,0.53599,265.241,0.884197,1.57364,264.686,0.877682,1.37694,265.016,0.881556
