TITLE,KMGM_BUFFER_928_Averages,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/28,,
TIME,15:01:07,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,1.54704,,
MAXY,6.02539,,
MINY,-5.83343,,
XYDATA,,,
195.1,0.4413723333,277.4016667,1.024063333
195,-0.1300876667,277.8893333,1.02956
194.9,0.9958826667,278.7653333,1.039423333
194.8,1.356959333,279.0333333,1.042443333
194.7,0.08243939333,278.864,1.04053
194.6,-0.5148796667,279.517,1.047876667
194.5,-0.8048,279.9766667,1.05302
194.4,0.3118233333,281.143,1.066063333
194.3,-1.576351467,281.3953333,1.06888
194.2,-0.347254,281.1536667,1.06619
194.1,-0.7832953333,281.282,1.06761
194,-0.0184938,282.2216667,1.07809
193.9,1.470154,283.488,1.092166667
193.8,-1.022584,284.0916667,1.098853333
193.7,1.59261,284.815,1.106846667
193.6,-0.47344,286.1146667,1.121163333
193.5,1.314698667,285.8643333,1.11842
193.4,-0.86954,286.6443333,1.126996667
193.3,0.392282,286.887,1.129666667
193.2,0.4648196667,287.0466667,1.131423333
193.1,1.82066,288.122,1.143193333
193,0.7310936667,288.1333333,1.143323333
192.9,-0.66621,289.2633333,1.155666667
192.8,0.04906333333,290.051,1.164243333
192.7,0.7963546667,291.1226667,1.175883333
192.6,-0.200472,291.595,1.181
192.5,-2.799032333,293.116,1.197443333
192.4,2.124236667,293.7096667,1.203836667
192.3,3.078843333,294.9933333,1.217636667
192.2,0.4729116667,294.9596667,1.21727
192.1,1.632164,295.4986667,1.223053333
192,0.6269206667,296.5563333,1.23436
191.9,2.391323333,297.472,1.244126667
191.8,-1.599536667,299.0453333,1.260833333
191.7,0.8277566667,298.571,1.255816667
191.6,2.16629,300.9036667,1.28051
191.5,1.026224733,300.7903333,1.27932
191.4,-2.713603333,302.3193333,1.295416667
191.3,-2.108698333,303.183,1.304483333
191.2,-0.3167586667,304.902,1.322466667
191.1,-0.66018,305.9686667,1.333583333
191,-0.56124,307.6766667,1.351313333
190.9,-1.661926667,308.3706667,1.358496667
190.8,3.745313333,310.2823333,1.37821
190.7,0.760603,311.775,1.393533333
190.6,-1.568512,313.1526667,1.407616667
190.5,-1.248169333,314.5903333,1.422256667
190.4,3.18258,316.4423333,1.441036667
190.3,1.945433333,317.6843333,1.45359
190.2,-0.2725626667,318.8063333,1.46489
190.1,1.329592667,319.761,1.474476667
190,1.344636667,321.8023333,1.494896667
,,,
##### Extended Information,,,
[Comments],,,
Sample name,KMGM_BUFFER_928,KMGM_BUFFER_928,KMGM_BUFFER_928
Comment,BUFFER ALONE,BUFFER ALONE,BUFFER ALONE
User,KYLE MURPHY,KYLE MURPHY,KYLE MURPHY
Division,,,
Company,Saint Mary's College,Saint Mary's College,Saint Mary's College
,,,
[Detailed Information],,,
Creation date,9/28/2022 3:01 PM,9/28/2022 3:02 PM,9/28/2022 3:03 PM
,,,
Data array type,Linear data array * 3,Linear data array * 3,Linear data array * 3
Horizontal axis,Wavelength [nm],Wavelength [nm],Wavelength [nm]
Vertical axis(1),CD [mdeg],CD [mdeg],CD [mdeg]
Vertical axis(2),HT [V],HT [V],HT [V]
Vertical axis(3),Abs,Abs,Abs
Start,320 nm,320 nm,320 nm
End,190 nm,190 nm,190 nm
Data interval,0.1 nm,0.1 nm,0.1 nm
Data points,1301,1301,1301
,,,
[Measurement Information],,,
Instrument name,J-1500,J-1500,J-1500
Model name,J-1500,J-1500,J-1500
Serial No.,B051061638,B051061638,B051061638
,,,
Detector,PM-539,PM-539,PM-539
Detector S/N,B051061638,B051061638,B051061638
Lock-in amp.,X mode,X mode,X mode
HT volt,Auto,Auto,Auto
,,,
Accessory,PTC-517,PTC-517,PTC-517
Accessory S/N,B026561646,B026561646,B026561646
Temperature,27.65 C,27.67 C,27.70 C
Control sensor,Holder,Holder,Holder
Monitor sensor,Holder,Holder,Holder
,,,
Measurement date,9/28/2022 3:00 PM,9/28/2022 3:02 PM,9/28/2022 3:03 PM
,,,
CD Overload detect,1275,1236,1276
Photometric mode,CD,CD,CD
Measure range,320 - 190 nm,320 - 190 nm,320 - 190 nm
Data pitch,0.1 nm,0.1 nm,0.1 nm
CD scale,20 mdeg/0.05 dOD,20 mdeg/0.05 dOD,20 mdeg/0.05 dOD
FL scale,20 mdeg/0.05 dOD,20 mdeg/0.05 dOD,20 mdeg/0.05 dOD
D.I.T.,8 msec,8 msec,8 msec
Bandwidth,2.00 nm,2.00 nm,2.00 nm
Start mode,Immediately,Immediately,Immediately
Scanning mode,Continuous,Continuous,Continuous
Scanning speed,200 nm/min,200 nm/min,200 nm/min
Baseline correction,None,None,None
Shutter control,Auto,Auto,Auto
No. of cycle,1/1,1/1,1/1
N2 Flowmeter,Manual,Manual,Manual
,,,
Solvent,NaPO4 buffer,NaPO4 buffer,NaPO4 buffer
