TITLE,TB_TH_KD_Protein and Additive,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/29,,
TIME,16:59:09,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,θM [deg*cm^2/dmol],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,0.84122,,
MAXY,28.98565,,
MINY,-60.63684,,
XYDATA,,,
211.7,-16107181.14,-534.545641,-6.296113333
211.6,-12417545.05,-540.0948813,-6.32196
211.5,-16783794.37,-544.1830403,-6.338936667
211.4,-15740669.94,-550.211884,-6.37076
211.3,-14357482.4,-556.2237533,-6.398463333
211.2,-11781501.12,-560.3560273,-6.418363333
211.1,-10190098.06,-565.3244133,-6.436476667
211,-10220252.42,-569.5502263,-6.45243
210.9,-12992268.91,-575.3591576,-6.48058
210.8,-15307505.47,-581.004626,-6.508853333
210.7,-13905876.77,-585.8502023,-6.531253333
210.6,-15434347.64,-589.8958763,-6.548573333
210.5,-14114410.48,-594.76136,-6.569236667
210.4,-12944562.51,-599.830022,-6.58963
210.3,-14210142.45,-604.3686933,-6.6104
210.2,-15649711.07,-608.0700287,-6.623886667
210.1,-16545750.71,-613.1814883,-6.649503333
210,-12929270.15,-616.2734993,-6.660483333
209.9,-13154119.36,-621.0923483,-6.678796667
209.8,-15682898.52,-626.331632,-6.698836667
209.7,-15162656.65,-629.062792,-6.709156667
209.6,-15115688.11,-634.516561,-6.733176667
209.5,-16122062.14,-639.6491377,-6.756386667
209.4,-15792521.08,-642.4944993,-6.762263333
209.3,-12180177.47,-645.5903317,-6.77242
209.2,-14492426.61,-649.4031933,-6.786753333
209.1,-15163159.29,-652.9000633,-6.802456667
209,-16323223.83,-654.971186,-6.80953
208.9,-14336829.83,-656.1509088,-6.810436667
208.8,-14505102.82,-659.8354333,-6.82383
208.7,-12580528.54,-660.9529157,-6.827606667
208.6,-12245588.29,-662.3904883,-6.827403333
208.5,-16351972.43,-664.6577533,-6.83763
208.4,-14088726.34,-666.4285033,-6.75515
208.3,-13728969.75,-668.265827,-6.85117
208.2,-13753715.39,-671.2295367,-6.862156667
208.1,-14503537.92,-673.2084013,-6.867413333
208,-18044385.49,-673.05492,-6.864906667
207.9,-10839238.41,-674.4110847,-6.87052
207.8,-15559550.89,-677.0977113,-6.87378
207.7,-19027279.42,-676.1736557,-6.866973333
207.6,-10807146.94,-678.0075967,-6.877376667
207.5,-12902509.76,-679.2606233,-6.877026667
207.4,-15993047.68,-678.2694157,-6.871043333
207.3,-15395305.47,-677.7940867,-6.85878
207.2,-12000333.48,-679.406429,-6.87052
207.1,-13936491.13,-677.805853,-6.859376667
207,-16648325.14,-677.8780417,-6.85704
206.9,-16307559.98,-677.806855,-6.855996667
206.8,-13653035.76,-677.8428167,-6.852036667
206.7,-13163942.94,-676.3894993,-6.843906667
206.6,-14663952.63,-674.7939407,-6.83151
206.5,-14510809.12,-674.874681,-6.83256
206.4,-16666072.66,-673.219686,-6.82144
206.3,-15093353.3,-673.4274067,-6.81966
206.2,-9665851.84,-670.866869,-6.803346667
206.1,-12976047.83,-668.9527867,-6.792863333
206,-13574713.47,-667.9952343,-6.787536667
205.9,-14046764.71,-666.4601163,-6.77591
205.8,-13590282.97,-664.5531887,-6.765703333
205.7,-11490769.78,-662.4682557,-6.75243
205.6,-13885624.35,-660.273224,-6.742726667
205.5,-11769502.61,-657.9828597,-6.729513333
205.4,-13274842.29,-654.9491617,-6.70895
205.3,-12266133.36,-653.9645683,-6.70617
205.2,-15354420.8,-650.93046,-6.687566667
205.1,-9597780.629,-647.2433133,-6.66625
205,-10354769.39,-644.945739,-6.654766667
204.9,-12156151.1,-643.34714,-6.642713333
204.8,-8245251.974,-639.4692093,-6.62262
204.7,-12820686.34,-637.308429,-6.612723333
204.6,-6419876.918,-634.0475377,-6.58857
204.5,-9930517.702,-632.4304877,-6.5864
204.4,-9789027.716,-628.3662001,-6.561793333
204.3,-16426521.08,-624.810719,-6.541896667
204.2,-10688682.16,-621.7847243,-6.52399
204.1,-8042293.771,-619.63893,-6.512516667
204,-6180526.553,-617.0880287,-6.496643333
203.9,-5916080.912,-614.897173,-6.484513333
203.8,-9116881.702,-609.001101,-6.45019
203.7,-9080816.272,-606.5123117,-6.438006667
203.6,-11421114.14,-603.3306453,-6.418913333
203.5,-3233668.932,-601.346565,-6.40864
203.4,-9016933.542,-598.4151233,-6.387186667
203.3,-4028230.815,-596.2671057,-6.37777
203.2,-4683000.641,-593.1369107,-6.358493333
203.1,-4358806.735,-590.8659937,-6.346913333
203,-4627832.663,-587.1464187,-6.325963333
202.9,-7091923.558,-584.6994197,-6.309663333
202.8,-4768517.807,-581.968468,-6.294316667
202.7,-4885576.665,-580.148415,-6.28342
202.6,-3107784.98,-579.1255833,-6.27554
202.5,-2261377.097,-575.0463988,-6.25338
202.4,-2922804.202,-572.977943,-6.23969
202.3,-7666659.514,-569.6172967,-6.18518
202.2,-2428012.368,-567.8601967,-6.20401
202.1,-2848602.727,-565.3001837,-6.191566667
202,-7459842.497,-562.2238767,-6.168653333
201.9,775863.3587,-561.1646733,-6.160863333
201.8,-592862.0027,-557.8313893,-6.141043333
201.7,-1136550.589,-556.8843137,-6.133383333
201.6,-1260194.621,-555.3430933,-6.12079
201.5,1719001.49,-554.0651863,-6.11412
201.4,-301438.2357,-551.9716007,-6.09946
201.3,287700.1937,-550.8474467,-6.09338
201.2,5673057.193,-549.403158,-6.078073333
201.1,-17884.96498,-549.4551903,-6.075056667
201,3133275.756,-549.101921,-6.070746667
200.9,2246118.388,-547.879647,-6.062036667
200.8,2491267.918,-547.3984133,-6.05626
200.7,6429518.254,-547.610772,-6.055033333
200.6,-444097.4519,-546.5743403,-6.043066667
200.5,2896959.619,-546.8825702,-6.041166667
200.4,3708662.494,-547.210848,-6.037976667
200.3,2022518.701,-547.920911,-6.038116667
200.2,4468093.429,-547.733748,-6.030186667
200.1,3826086.425,-549.9653387,-6.04064
200,5450904.783,-549.6996637,-6.034323333
199.9,5777587.99,-551.499483,-6.033356667
199.8,4834062.137,-553.32076,-6.03925
199.7,6340102.369,-554.507289,-6.042
199.6,8766861.124,-557.1163567,-6.04843
199.5,9528987.483,-559.118274,-6.056336667
199.4,5852968.038,-560.4358953,-6.057613333
199.3,6519849.352,-563.7216617,-6.068723333
199.2,5476240.724,-565.9122567,-6.074033333
199.1,7342818.507,-568.361266,-6.08156
199,11873707.41,-572.4078533,-6.093253333
198.9,12492553.97,-575.2695767,-6.101233333
198.8,5172939.651,-581.443847,-6.126683333
198.7,11580058.98,-586.7435333,-6.14336
198.6,9956886.902,-591.6376773,-6.161613333
198.5,10486582.33,-596.5513367,-6.176213333
198.4,11647552.23,-603.5015207,-6.20296
198.3,13414272.3,-609.2844493,-6.224223333
198.2,9487517.613,-614.3661687,-6.244446667
198.1,9037920.429,-620.8458867,-6.262253333
198,6771498.882,-627.0536707,-6.287796667
197.9,7793805.528,-636.996629,-6.322906667
197.8,12498639.55,-643.00024,-6.342076667
197.7,11487526.27,-650.7455197,-6.370656667
197.6,11181360.48,-659.061517,-6.398156667
197.5,8102214.424,-667.0020407,-6.426116667
197.4,11101368.8,-675.751181,-6.457213333
197.3,10175207.12,-688.0125733,-6.50087
197.2,13097214.13,-697.0142193,-6.530486667
197.1,10840926.69,-705.70003,-6.558053333
197,13008979.21,-717.3011629,-6.599753333
196.9,9589281.329,-728.668233,-6.639346667
196.8,11217144.39,-741.4145463,-6.67916
196.7,13819803.61,-752.801,-6.716706667
196.6,10053208.33,-765.3162687,-6.76035
196.5,11154383.4,-775.1281893,-6.789156667
196.4,19278287.29,-777.5613887,-6.79378
196.3,11856000.75,-779.2450027,-6.79554
196.2,11496256.95,-779.967956,-6.792196667
196.1,16823023.39,-778.3449273,-6.779256667
196,15742070.78,-777.442729,-6.770626667
195.9,11344118.06,-776.7555033,-6.766256667
195.8,13393025.72,-775.565544,-6.75664
195.7,12048547.76,-773.910865,-6.745473333
195.6,12965657.38,-773.1835517,-6.742123333
195.5,12917500.24,-772.29605,-6.732246667
195.4,14503295.66,-771.47136,-6.722886667
195.3,15268691.42,-769.8599503,-6.71703
195.2,11649550.52,-769.2786967,-6.708226667
195.1,7468659.663,-768.068323,-6.702736667
195,9130267.787,-767.2455507,-6.695476667
194.9,10295606.14,-766.5176767,-6.689676667
194.8,14047464.76,-765.2613533,-6.681073333
194.7,14027339.61,-763.5805193,-6.670433333
194.6,16405992.33,-763.8920933,-6.67265
194.5,10991710.18,-762.514586,-6.66077
194.4,9281220.682,-761.809999,-6.654806667
194.3,7986747.877,-761.1802263,-6.65041
194.2,9953751.14,-760.74485,-6.64266
194.1,7455486.708,-758.2061997,-6.629473333
194,10114504.13,-757.074608,-6.62225
193.9,5487316.048,-755.461983,-6.612123333
193.8,8827409.477,-754.3439467,-6.602863333
193.7,14802067.28,-752.9834613,-6.593756667
193.6,15804002.83,-752.7524693,-6.59024
193.5,12409257.67,-751.2501053,-6.58297
193.4,12184971.84,-751.3643283,-6.579903333
193.3,13779184.74,-751.373301,-6.57674
193.2,11327757.56,-749.796855,-6.571266667
193.1,7763642.974,-749.176439,-6.565506667
193,8425635.226,-747.5650513,-6.555076667
192.9,13204465.31,-747.9084167,-6.553886667
192.8,10205749.37,-745.8721447,-6.544633333
192.7,10020855.31,-745.3899128,-6.537086667
192.6,9221298.167,-743.6237017,-6.527746667
192.5,6311046.789,-743.644177,-6.524206667
192.4,13493886.16,-741.7022307,-6.515236667
192.3,8541472.359,-740.5671717,-6.50633
192.2,7130471.614,-740.1445543,-6.50257
192.1,5680153.032,-739.7092713,-6.498393333
192,8118927.135,-738.3678858,-6.490413333
191.9,11117655.79,-736.5920337,-6.480556667
191.8,7247674.862,-735.6831567,-6.475476667
191.7,8181192.192,-734.8960593,-6.46815
191.6,7675746.729,-733.684247,-6.460666667
191.5,8940020.861,-733.525165,-6.45846
191.4,6376712.263,-732.40675,-6.44876
191.3,11442712.13,-731.3652733,-6.444846667
191.2,6115952.153,-729.7860583,-6.432926667
191.1,6378453.733,-729.836486,-6.430043333
191,5606580.092,-726.08736,-6.30614
190.9,5788304.277,-726.334722,-6.410416667
190.8,6281009.864,-724.561428,-6.400246667
190.7,10782715.99,-723.337127,-6.38888
190.6,2991854.224,-722.143385,-6.380656667
190.5,6107967.516,-720.8753633,-6.374933333
190.4,8362786.544,-720.497742,-6.370053333
190.3,9529328.714,-718.6027177,-6.36062
190.2,5087465.519,-718.3742187,-6.355786667
190.1,10056032.78,-716.6417203,-6.346703333
190,5188054.686,-716.1436233,-6.340603333
,,,
##### Extended Information,,,
[Comments],,,
Sample name,,,
Comment,,,
User,,,
Division,,,
Company,,,
,,,
[Detailed Information],,,
Creation date,,,
,,,
Data array type,,,
Horizontal axis,,,
Vertical axis(1),,,
Vertical axis(2),,,
Vertical axis(3),,,
Start,,,
End,,,
Data interval,,,
Data points,,,
,,,
[Measurement Information],,,
Instrument name,,,
Model name,,,
Serial No.,,,
,,,
Detector,,,
Detector S/N,,,
Lock-in amp.,,,
HT volt,,,
,,,
Accessory,,,
Accessory S/N,,,
Temperature,,,
Control sensor,,,
Monitor sensor,,,
,,,
Measurement date,,,
,,,
CD Overload detect,,,
Photometric mode,,HT,Abs
Measure range,,,
Data pitch,,,
CD scale,,,
FL scale,,,
D.I.T.,,,
Bandwidth,,,
Start mode,,,
Scanning mode,,,
Scanning speed,,,
Baseline correction,,,
Shutter control,,,
No. of cycle,,,
N2 Flowmeter,,,
,,,
Solvent,,,
