TITLE,class,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,21/09/29,,
TIME,17:41:05,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,290,,
LASTX,190,,
NPOINTS,1001,,
FIRSTY,2.2638,,
MAXY,13.31895,,
MINY,-4.41763,,
XYDATA,,,
249.2,1.04019,254.852,0.760429
249.1,1.74286,255.087,0.763278
249,1.4822,254.876,0.760719
248.9,1.55891,255.025,0.762518
248.8,1.72622,255.2,0.764637
248.7,0.81628,255.065,0.763007
248.6,1.72049,254.983,0.762017
248.5,0.395274,255.005,0.762285
248.4,0.186953,255.065,0.763
248.3,-0.571748,254.834,0.760213
248.2,0.629358,254.481,0.755931
248.1,1.27875,255.034,0.762624
248,0.917752,255.053,0.762861
247.9,0.716046,255.06,0.762948
247.8,0.301427,254.936,0.761446
247.7,0.806376,254.974,0.761899
247.6,1.38178,254.581,0.757137
247.5,1.15207,254.901,0.761021
247.4,1.30375,255.152,0.764058
247.3,1.79631,255.109,0.76354
247.2,1.58663,255.299,0.765835
247.1,1.16062,255.362,0.766598
247,0.900979,255.497,0.768229
246.9,0.549141,255.408,0.767152
246.8,-0.0877872,255.423,0.767342
246.7,-0.209961,255.465,0.767844
246.6,0.367046,255.606,0.769548
246.5,0.764502,255.585,0.7693
246.4,-0.24455,255.304,0.765896
246.3,0.525725,255.17,0.764272
246.2,0.349377,255.309,0.765956
246.1,0.966391,255.544,0.768794
246,0.63219,255.203,0.764676
245.9,0.0343483,255.411,0.767194
245.8,1.07494,255.303,0.765889
245.7,0.42109,255.584,0.76928
245.6,0.665342,255.309,0.765956
245.5,0.952723,255.215,0.764824
245.4,0.522103,255.408,0.767157
245.3,1.19499,255.277,0.765566
245.2,0.887688,255.393,0.766975
245.1,0.325242,255.561,0.768999
245,-0.147242,255.507,0.768347
244.9,0.0744625,255.383,0.76685
244.8,0.241692,255.47,0.767909
244.7,0.829233,255.602,0.769499
244.6,0.863132,255.503,0.768306
244.5,0.824456,255.375,0.766761
244.4,0.557139,255.514,0.768441
244.3,0.686247,255.792,0.771792
244.2,0.172192,255.742,0.771188
244.1,1.13296,255.794,0.771819
244,0.838501,255.714,0.770854
243.9,1.06754,255.596,0.769429
243.8,0.268491,255.638,0.769939
243.7,-0.907603,255.631,0.769846
243.6,-0.49941,255.432,0.767439
243.5,1.17928,255.354,0.766498
243.4,-0.248256,255.568,0.769085
243.3,0.590834,255.594,0.769406
243.2,0.342188,255.507,0.768357
243.1,0.813435,255.928,0.773433
243,0.688229,255.624,0.769769
242.9,1.42124,255.644,0.770007
242.8,0.213019,256.147,0.776075
242.7,0.28801,255.794,0.771819
242.6,0.523717,255.685,0.7705
242.5,0.114351,255.863,0.77265
242.4,0.579074,255.909,0.773202
242.3,-0.0479082,256.219,0.776952
242.2,-0.173125,255.938,0.773563
242.1,-0.340429,256.107,0.775594
242,2.05395,256.024,0.774596
241.9,0.374972,256.007,0.774394
241.8,0.721477,256.319,0.778149
241.7,0.261045,255.733,0.77108
241.6,0.494135,256.129,0.775864
241.5,-0.217131,256.305,0.77798
241.4,0.505272,256.283,0.777726
241.3,1.42856,256.084,0.77532
241.2,0.51087,256.119,0.775744
241.1,0.294662,255.669,0.770315
241,-0.262903,256.061,0.77504
240.9,1.42163,255.956,0.77377
240.8,0.486345,256.345,0.778472
240.7,1.25017,256.464,0.779904
240.6,0.235816,256.224,0.777011
240.5,1.11495,256.434,0.779544
240.4,0.978035,256.591,0.781435
240.3,-0.0416415,256.626,0.781854
240.2,0.363797,256.454,0.779777
240.1,0.829117,256.67,0.782381
240,0.66047,257.041,0.786845
239.9,0.934772,256.656,0.782211
239.8,0.14787,256.767,0.783551
239.7,0.378095,256.98,0.786116
239.6,1.47427,257.086,0.78739
239.5,-0.318544,256.9,0.785157
239.4,-1.59987,256.981,0.786132
239.3,-0.216246,257.457,0.79185
239.2,0.133468,256.744,0.783278
239.1,-0.256179,256.855,0.784613
239,-0.262193,256.772,0.783613
238.9,0.543427,257.157,0.788245
238.8,0.935838,257.097,0.787525
238.7,0.38869,258.026,0.798683
238.6,-0.563271,257.149,0.788143
238.5,-0.488214,257.313,0.79012
238.4,0.619707,257.744,0.795299
238.3,-0.27923,257.413,0.791321
238.2,0.451337,257.837,0.796416
238.1,0.255332,257.873,0.796844
238,0.657114,257.724,0.795049
237.9,0.543717,257.873,0.796842
237.8,-0.302062,258.31,0.802081
237.7,0.0817154,258.097,0.799529
237.6,0.359688,258.122,0.799824
237.5,0.30606,257.836,0.7964
237.4,0.661563,258.256,0.801433
237.3,0.108471,257.779,0.795717
237.2,0.900725,258.313,0.802122
237.1,0.769001,258.123,0.799845
237,-0.870061,258.283,0.801762
236.9,-0.362615,258.459,0.803871
236.8,-0.750478,258.318,0.802173
236.7,-0.742026,258.217,0.800972
236.6,0.422616,258.754,0.807391
236.5,-0.508918,258.631,0.805922
236.4,0.721835,258.711,0.806887
236.3,0.877334,258.929,0.809488
236.2,-0.146523,258.807,0.808025
236.1,0.769055,258.925,0.809441
236,-0.710609,258.647,0.806117
235.9,-0.776226,258.775,0.807651
235.8,0.0962973,259.171,0.812384
235.7,-0.0420441,258.951,0.809751
235.6,0.22591,259.183,0.812526
235.5,0.130133,259.323,0.814196
235.4,-0.74132,259.327,0.814242
235.3,-0.627268,259.18,0.812486
235.2,0.0637643,259.271,0.81357
235.1,0.11616,259.525,0.816608
235,-0.0560662,259.782,0.819676
234.9,-1.87511,259.533,0.816708
234.8,-0.985357,259.346,0.814471
234.7,-0.634549,259.82,0.820127
234.6,-0.912874,259.842,0.820382
234.5,-1.26248,260.082,0.823246
234.4,-0.775519,259.992,0.822178
234.3,-0.139118,259.961,0.821811
234.2,-0.678513,259.931,0.821452
234.1,0.581846,260.207,0.824733
234,-1.03085,260.126,0.823771
233.9,-0.162507,260.203,0.824688
233.8,0.0572882,260.217,0.82485
233.7,0.531932,260.355,0.826502
233.6,-0.455006,260.397,0.826994
233.5,-0.00407519,260.667,0.830203
233.4,-0.782403,260.749,0.831185
233.3,-0.90851,260.798,0.831769
233.2,-0.761174,260.825,0.832092
233.1,-2.00248,260.787,0.831634
233,-1.13807,260.787,0.831631
232.9,-2.00326,260.948,0.833553
232.8,-1.37572,261.29,0.837605
232.7,-2.04916,261.116,0.835546
232.6,-0.931456,261.312,0.837874
232.5,-1.50714,261.329,0.83807
232.4,-1.42068,261.529,0.840441
232.3,-2.65293,261.367,0.838524
232.2,-1.21809,261.291,0.83762
232.1,-0.204543,261.572,0.840958
232,-1.00311,261.639,0.841745
231.9,-2.22195,261.89,0.844719
231.8,0.07313,261.791,0.843546
231.7,-2.08418,262.049,0.846599
231.6,-1.1234,262.401,0.850769
231.5,-1.46941,262.046,0.846567
231.4,-0.264267,262.141,0.847691
231.3,-1.49899,262.156,0.847874
231.2,-1.17442,262.409,0.850858
231.1,-2.42571,262.375,0.850454
231,-0.53589,262.651,0.853725
230.9,-0.984689,262.685,0.854125
230.8,-1.76031,262.401,0.850767
230.7,-0.676406,262.278,0.849312
230.6,0.0478474,262.457,0.851432
230.5,-1.63621,262.438,0.851203
230.4,-1.01941,262.509,0.85205
230.3,-1.41076,262.565,0.852703
230.2,-2.46618,262.282,0.849355
230.1,-1.17988,262.58,0.852887
230,-1.83819,262.319,0.849801
229.9,-1.23933,262.575,0.852827
229.8,-1.59038,262.332,0.849953
229.7,-1.40848,262.419,0.850978
229.6,-2.49299,262.569,0.852751
229.5,-1.75361,262.599,0.853106
229.4,-1.28698,262.267,0.849183
229.3,-1.84046,262.768,0.855106
229.2,-1.9886,263.191,0.860102
229.1,-2.45477,263.26,0.860912
229,-1.0473,263.394,0.862486
228.9,-1.90258,263.337,0.861818
228.8,-2.90372,263.564,0.864487
228.7,-1.93639,263.817,0.867478
228.6,-0.917002,263.657,0.86559
228.5,-1.10726,263.89,0.86833
228.4,-2.77079,264.119,0.871026
228.3,-2.64332,264.267,0.872766
228.2,-2.28186,264.328,0.873487
228.1,-2.6214,264.415,0.87451
228,-2.45074,264.613,0.876829
227.9,-0.756997,264.565,0.876272
227.8,-2.12441,264.788,0.878882
227.7,-1.76029,264.811,0.879158
227.6,-2.55432,265.096,0.882502
227.5,-2.21702,265.108,0.882634
227.4,-1.52395,265.111,0.882677
227.3,-1.72345,265.28,0.884659
227.2,-2.01118,265.437,0.886495
227.1,-2.02264,265.461,0.886779
227,-1.69758,265.49,0.887109
226.9,-2.78725,265.504,0.887276
