TITLE,Protein_AMSS,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/27,,
TIME,14:37:36,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,MOLAR ELLIPTICITY,,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,0.0788,,
MAXY,35.46646,,
MINY,-73.42445,,
XYDATA,,,
250.7,-8050.205904,262.502,0.851964
250.6,1250.850396,262.25,0.848977
250.5,9101.666142,262.763,0.855044
250.4,6286.110146,262.651,0.853719
250.3,167.4736377,262.112,0.847354
250.2,8825.331473,262.364,0.85033
250.1,-9386.772098,264.339,0.873611
250,388.5719507,263.653,0.865547
249.9,-10581.6434,261.078,0.835092
249.8,-1901.172279,261.74,0.84294
249.7,3020.430752,262.35,0.850169
249.6,-5469.777938,262.616,0.853304
249.5,-3019.668563,262.624,0.853397
249.4,2615.830203,262.69,0.854187
249.3,6815.313995,263.28,0.861141
249.2,-10256.24046,261.936,0.845262
249.1,-1519.681681,262.489,0.851804
249,748.5968474,263.098,0.859002
248.9,2169.747993,262.907,0.856743
248.8,4222.503275,262.035,0.846442
248.7,-6227.208948,262.607,0.853196
248.6,-10980.37034,262.21,0.848507
248.5,-12585.46882,262.747,0.854856
248.4,-12950.64404,263.125,0.859323
248.3,6214.717632,263.06,0.858548
248.2,-3731.888385,262.96,0.857371
248.1,530.2442264,262.698,0.854281
248,3491.588322,262.742,0.854803
247.9,-6191.373371,262.821,0.855726
247.8,-9552.859319,262.662,0.853852
247.7,-6983.35984,261.8,0.843652
247.6,-13561.54014,261.692,0.842376
247.5,300.7686128,263.221,0.860446
247.4,-14291.39436,262.742,0.854803
247.3,-4010.881444,263.216,0.860392
247.2,-5958.705608,262.745,0.854829
247.1,-16139.57071,263.144,0.859537
247,-988.3380467,263.471,0.863398
246.9,-6721.019606,262.384,0.850571
246.8,6464.184326,263.154,0.859657
246.7,1231.61472,262.464,0.851509
246.6,-16180.1771,264.508,0.875595
246.5,-4353.525251,264.067,0.870414
246.4,-11507.83042,263.72,0.866334
246.3,-5974.367812,263.249,0.86078
246.2,-13272.00534,264.456,0.874983
246.1,-9412.035177,263.656,0.865573
246,-14213.01775,263.703,0.866134
245.9,-14418.73883,263.64,0.865387
245.8,-14766.43977,263.676,0.865814
245.7,-7345.291342,265.481,0.88701
245.6,-13945.53669,263.585,0.864746
245.5,499.1482475,263.382,0.862343
245.4,-17982.5497,263.606,0.864986
245.3,-10024.20235,264.048,0.870188
245.2,-16628.80597,263.545,0.864266
245.1,-16206.39009,264.441,0.87481
245,-13042.76042,263.438,0.863011
244.9,-17095.66407,264.286,0.872986
244.8,-19001.97491,264.135,0.871214
244.7,-9648.117188,263.276,0.8611
244.6,-7803.724642,263.738,0.866548
244.5,-23816.52536,264.162,0.871534
244.4,-11847.05003,264.443,0.874836
244.3,-17379.48357,264.212,0.87212
244.2,-15395.70985,264.452,0.874943
244.1,-13854.06941,263.846,0.867815
244,-28302.22605,264.008,0.869721
243.9,-16626.7026,263.987,0.869468
243.8,-31693.87028,264.299,0.873145
243.7,-10461.53182,264.295,0.873092
243.6,-28310.36813,263.981,0.869401
243.5,-13583.41747,264.52,0.875741
243.4,-16044.95064,265.011,0.881499
243.3,-30933.97402,264.988,0.881234
243.2,-19564.15872,265.006,0.881446
243.1,-27248.25578,264.493,0.875422
243,-16707.15092,264.86,0.879732
242.9,-26724.47095,264.686,0.877684
242.8,-14274.40907,265.094,0.882469
242.7,-26369.83792,264.86,0.879732
242.6,-13963.00825,265.073,0.88223
242.5,-27203.90404,264.95,0.880782
242.4,-24987.23276,265.932,0.892286
242.3,-26805.32637,265.452,0.886664
242.2,-37245.2206,266.063,0.893823
242.1,-27858.12055,265.224,0.883996
242,-50774.31227,266.035,0.893492
241.9,-29588.20049,265.417,0.886253
241.8,-38194.15796,265.352,0.885497
241.7,-39996.92862,264.818,0.87924
241.6,-24477.66264,265.366,0.885656
241.5,-31077.95322,265.31,0.885005
241.4,-43462.53917,265.778,0.890484
241.3,-54238.7015,265.839,0.8912
241.2,-33989.0878,266.023,0.893346
241.1,-40461.27624,265.713,0.889728
241,-38088.35609,265.925,0.892207
240.9,-42694.85366,266.27,0.896233
240.8,-47292.66633,266.434,0.898151
240.7,-45786.26756,266.412,0.8979
240.6,-40375.35463,266.665,0.900849
240.5,-53828.88323,266.666,0.900862
240.4,-50655.73185,267.471,0.910236
240.3,-56441.83656,266.999,0.904747
240.2,-47493.75321,267.428,0.909735
240.1,-47895.90435,267.091,0.905816
240,-53282.16485,266.449,0.898323
239.9,-57210.17797,266.637,0.900518
239.8,-72673.98731,267.471,0.910236
239.7,-60797.24128,267.275,0.907954
239.6,-54693.50479,267.348,0.908811
239.5,-41831.54388,267.421,0.909656
239.4,-58271.54396,267.913,0.915375
239.3,-65218.37071,268.341,0.920349
239.2,-69729.74159,268.34,0.920336
239.1,-73547.20328,268.378,0.920783
239,-53238.92134,268.684,0.924332
238.9,-70637.94591,268.442,0.921519
238.8,-70895.71075,268.668,0.924148
238.7,-86014.34093,269.616,0.935114
238.6,-84098.46314,269.762,0.936804
238.5,-74978.19731,268.886,0.926669
238.4,-72591.61655,268.85,0.926249
238.3,-81365.16527,269.566,0.934538
238.2,-89453.24091,269.945,0.938924
238.1,-92835.59864,269.395,0.932559
238,-71018.09081,270.075,0.940416
237.9,-94597.6815,270.02,0.939788
237.8,-107394.7771,270.308,0.943109
237.7,-94189.76305,269.95,0.938976
237.6,-104883.1701,270.897,0.9499
237.5,-107983.9474,270.706,0.947694
237.4,-103638.562,270.886,0.94977
237.3,-89530.81689,271.212,0.953525
237.2,-121316.159,271.433,0.956066
237.1,-94914.31813,271.088,0.952091
237,-109194.8564,271.677,0.958866
236.9,-110585.1174,271.442,0.956171
236.8,-102378.5744,272.115,0.9639
236.7,-120010.7114,272.036,0.96299
236.6,-119509.0685,272.423,0.967434
236.5,-128670.0447,273.811,0.983309
236.4,-120125.3791,272.206,0.96494
236.3,-128905.2605,271.923,0.961689
236.2,-129541.2478,273.587,0.980747
236.1,-105254.7658,273.337,0.977886
236,-118121.9739,272.945,0.973403
235.9,-144844.5224,273.439,0.979052
235.8,-130836.744,273.314,0.977627
235.7,-137772.4432,273.663,0.981614
235.6,-131205.8518,273.78,0.982947
235.5,-143981.009,274.219,0.987961
235.4,-137876.9333,274.344,0.989382
235.3,-153366.5711,273.975,0.985171
235.2,-148716.7622,274.964,0.996438
235.1,-148557.0869,274.73,0.993782
235,-158593.5634,274.95,0.996283
234.9,-152305.8384,275.746,1.00532
234.8,-165417.7613,275.585,1.00349
234.7,-167744.1359,275.304,1.0003
234.6,-159222.5395,275.654,1.00428
234.5,-162220.1837,276.346,1.01213
234.4,-178053.1461,276.097,1.0093
234.3,-184885.2599,276.867,1.01803
234.2,-177724.9749,276.542,1.01435
234.1,-162677.0451,276.323,1.01187
234,-177921.5157,276.013,1.00835
233.9,-179149.6135,276.855,1.01788
233.8,-196307.7002,276.915,1.01856
233.7,-192994.3241,277.946,1.0302
233.6,-199840.008,278.106,1.032
233.5,-197271.6326,278.689,1.03857
233.4,-195227.9693,278.722,1.03894
233.3,-206344.4029,278.9,1.04094
233.2,-228315.8188,279.159,1.04386
233.1,-213965.3943,279.851,1.05161
233,-207030.8259,279.417,1.04675
232.9,-214286.3282,279.938,1.05259
232.8,-216113.0954,279.701,1.04994
232.7,-211080.3823,279.99,1.05317
232.6,-234773.8491,280.638,1.06043
232.5,-230064.3315,280.851,1.06281
232.4,-234226.7462,280.202,1.05555
232.3,-235450.773,281.039,1.06491
232.2,-245840.7517,280.968,1.06411
232.1,-241535.172,281.289,1.06769
232,-255189.4482,282.29,1.07886
231.9,-258506.6693,281.608,1.07126
231.8,-241889.3527,283.372,1.09088
231.7,-258972.3513,284.025,1.09811
231.6,-267790.003,282.161,1.07742
231.5,-264050.072,283.567,1.09304
231.4,-265181.8218,283.682,1.09431
231.3,-258346.0893,284.155,1.09955
231.2,-279959.0272,283.464,1.0919
231.1,-267571.976,283.818,1.09581
231,-272957.739,284.157,1.09958
230.9,-289736.3141,284.82,1.10691
230.8,-267329.5228,285.737,1.11702
230.7,-265258.7193,284.956,1.10841
230.6,-290445.8063,285.545,1.11491
230.5,-297272.2659,284.981,1.10868
230.4,-284082.9932,286.163,1.12171
230.3,-297320.2137,285.42,1.11352
230.2,-281713.1942,285.957,1.11944
230.1,-293311.3678,286.478,1.12517
230,-301477.6527,286.726,1.1279
229.9,-310202.1227,286.322,1.12345
229.8,-302242.3302,285.993,1.11984
229.7,-308751.2485,286.221,1.12234
229.6,-322771.4662,286.292,1.12313
229.5,-322776.2157,286.873,1.12952
229.4,-330611.8415,287.008,1.131
229.3,-310628.9037,287.429,1.13561
229.2,-325945.5222,287.272,1.13389
229.1,-319534.5351,287.91,1.14088
229,-326157.8949,288.327,1.14544
228.9,-323602.6373,288.29,1.14503
228.8,-333682.086,289.535,1.15863
228.7,-329215.9263,288.936,1.15209
228.6,-344886.2732,289.925,1.16287
228.5,-344995.2866,290.031,1.16403
228.4,-354642.5263,290.574,1.16993
228.3,-352770.9776,290.356,1.16757
228.2,-364847.9511,290.847,1.17289
228.1,-342748.0712,292.289,1.18852
228,-370261.9851,291.348,1.17833
227.9,-373185.2198,291.935,1.18468
227.8,-351157.4878,292.189,1.18743
227.7,-368069.5026,292.311,1.18875
227.6,-371497.9989,292.567,1.19152
227.5,-381839.8036,293.404,1.20055
227.4,-377333.1596,293.668,1.2034
227.3,-390696.5825,293.378,1.20027
227.2,-385936.6292,293.556,1.20219
227.1,-389349.746,293.56,1.20222
227,-386110.3271,293.666,1.20337
226.9,-376004.1905,294.364,1.21088
226.8,-397796.2543,294.712,1.21462
226.7,-386248.5163,295.377,1.22175
226.6,-381273.2502,296.345,1.2321
226.5,-381499.193,294.905,1.21668
226.4,-393644.0172,293.92,1.2061
226.3,-420271.8009,296.075,1.22922
226.2,-404368.7261,295.891,1.22726
226.1,-416986.922,296.813,1.2371
226,-396819.4303,296.486,1.23362
225.9,-406189.6129,296.883,1.23785
225.8,-418057.6062,297.243,1.24169
225.7,-423274.4208,297.482,1.24424
225.6,-435331.2652,298.113,1.25096
225.5,-435962.9553,298.244,1.25234
225.4,-426377.9122,298.119,1.25102
225.3,-436417.5551,298.79,1.25815
225.2,-455847.2834,299.092,1.26135
225.1,-443680.747,298.747,1.25769
225,-413780.2976,298.72,1.2574
224.9,-422062.6072,299.574,1.26646
224.8,-420853.2814,299.846,1.26934
224.7,-440868.5614,299.762,1.26845
224.6,-426874.3532,300.538,1.27666
224.5,-435920.6617,300.529,1.27656
224.4,-442024.7375,300.424,1.27545
224.3,-435199.1825,301.245,1.28412
224.2,-448686.9984,301.387,1.28561
224.1,-431453.145,301.848,1.29047
224,-436952.8971,301.389,1.28563
223.9,-431288.7201,302.479,1.2971
223.8,-442907.0228,302.221,1.29439
223.7,-437022.5572,302.883,1.30134
223.6,-449484.9227,303.048,1.30307
223.5,-439163.6993,303.304,1.30576
223.4,-433624.3676,303.594,1.3088
223.3,-433094.9059,303.527,1.3081
223.2,-467424.8757,304.059,1.31366
223.1,-431686.3253,304.516,1.31844
223,-459034.005,305.149,1.32504
222.9,-443822.3289,304.992,1.32341
222.8,-448267.4548,305.614,1.3299
222.7,-456263.8868,304.684,1.3202
222.6,-440112.2522,306.392,1.33798
222.5,-445097.0175,305.285,1.32646
222.4,-439312.5185,306.987,1.34416
222.3,-456597.2599,305.351,1.32716
222.2,-457936.859,307.332,1.34775
222.1,-451334.7591,307.712,1.35168
222,-455037.146,307.849,1.3531
221.9,-447083.6862,308.916,1.36413
221.8,-438417.3416,308.319,1.35796
221.7,-445536.0115,308.338,1.35816
221.6,-424148.7903,309.387,1.369
221.5,-459497.8776,309.027,1.36528
221.4,-446532.2861,308.778,1.36271
221.3,-451824.415,308.951,1.3645
221.2,-427793.2779,309.759,1.37283
221.1,-450882.4211,309.823,1.37348
221,-464297.6366,310.505,1.3805
220.9,-464519.2823,309.585,1.37103
220.8,-450885.5874,312.131,1.39717
220.7,-447343.5544,312.182,1.39769
220.6,-446338.0069,311.948,1.39531
220.5,-479099.4945,312.267,1.39856
220.4,-451253.3383,312.543,1.40139
220.3,-441550.0087,312.872,1.40475
220.2,-450395.253,312.439,1.40033
220.1,-442682.6631,313.209,1.4082
220,-459107.5099,313.154,1.40763
219.9,-435069.8139,313.872,1.41495
219.8,-471275.1771,314.435,1.42069
219.7,-462463.8582,313.608,1.41226
219.6,-442002.5729,314.334,1.41966
219.5,-439275.653,315.199,1.42845
219.4,-452627.5412,315.386,1.43034
219.3,-458896.0419,314.758,1.42397
219.2,-455764.7317,315.208,1.42854
219.1,-447251.5036,315.946,1.43602
219,-433124.0818,315.551,1.43202
218.9,-444474.6003,316.615,1.4428
218.8,-427115.9017,316.62,1.44284
218.7,-440072.2203,317.042,1.44711
218.6,-434327.9795,317.689,1.45364
218.5,-436167.4121,316.982,1.44651
218.4,-416415.6191,319.068,1.46752
218.3,-452885.6001,319.225,1.46909
218.2,-434000.2605,318.097,1.45775
218.1,-454538.4433,318.801,1.46484
218,-441471.0757,319.365,1.47051
217.9,-427724.7487,319.193,1.46878
217.8,-451395.1462,319.664,1.47351
217.7,-434125.5582,319.74,1.47427
217.6,-453394.2542,319.582,1.47268
217.5,-444259.7397,321.424,1.49112
217.4,-435048.3278,322.374,1.50059
217.3,-445721.9225,322.071,1.49758
217.2,-443966.6247,321.219,1.48907
217.1,-443064.8888,323.126,1.50808
217,-442187.5792,321.968,1.49655
216.9,-421765.1949,324.248,1.51922
216.8,-452048.3224,323.782,1.5146
216.7,-433977.1913,323.681,1.51359
216.6,-452243.0539,324.888,1.52556
216.5,-433505.4027,324.632,1.52302
216.4,-432533.3283,325.661,1.5332
216.3,-407197.8744,325.698,1.53357
216.2,-436660.9129,325.096,1.52762
216.1,-449377.7186,326.611,1.54258
216,-443143.5956,326.623,1.54269
215.9,-446973.768,327.453,1.55086
215.8,-430125.759,328.025,1.55648
215.7,-429643.7928,328.816,1.56424
215.6,-424611.7583,328.253,1.55872
215.5,-434944.29,328.878,1.56485
215.4,-439124.3459,329.069,1.56672
215.3,-422019.4089,329.539,1.57132
215.2,-442451.9707,330.15,1.57729
215.1,-452163.6686,330.592,1.5816
215,-419273.0385,330.968,1.58527
214.9,-430124.402,330.517,1.58087
214.8,-436722.8832,331.668,1.59209
214.7,-432996.7486,331.815,1.59352
214.6,-443304.1756,332.266,1.5979
214.5,-425232.1399,332.682,1.60194
214.4,-394711.9873,333.031,1.60532
214.3,-436335.908,333.522,1.61008
214.2,-444566.1988,333.309,1.60801
214.1,-445547.0938,334.994,1.6243
214,-415286.5833,334.416,1.61872
213.9,-439227.9313,335.615,1.63029
213.8,-437309.7919,336.137,1.63531
213.7,-420521.9438,335.738,1.63148
213.6,-447858.9936,337.584,1.64921
213.5,-440460.1002,336.07,1.63467
213.4,-437013.0581,335.724,1.63134
213.3,-449497.5881,336.803,1.64172
213.2,-431958.4066,337.931,1.65253
213.1,-441505.6796,338.273,1.65581
213,-440339.3259,339.019,1.66294
212.9,-433870.2134,339.468,1.66723
212.8,-455919.8837,340.245,1.67464
212.7,-452073.8795,340.097,1.67322
212.6,-461979.178,340.337,1.67551
212.5,-431117.9625,342.653,1.6975
212.4,-413462.304,341.552,1.68706
212.3,-424328.3685,342.492,1.69597
212.2,-419019.7292,342.859,1.69945
212.1,-439319.5298,343.63,1.70673
212,-443186.3416,344.602,1.7159
211.9,-442851.1591,344.588,1.71577
211.8,-430798.6119,346.071,1.72971
211.7,-416131.5508,345.801,1.72718
211.6,-409115.7877,346.627,1.73493
211.5,-454566.4883,347.255,1.74081
211.4,-419578.3667,347.379,1.74198
211.3,-459530.6721,348.383,1.75136
211.2,-444639.7037,348.831,1.75554
211.1,-424205.3325,350.022,1.76663
211,-431786.292,349.565,1.76238
210.9,-414860.2547,351.334,1.77881
210.8,-429114.7835,351.761,1.78277
210.7,-429447.9305,352.317,1.78792
210.6,-426401.2076,352.35,1.78822
210.5,-420306.8571,353.493,1.79878
210.4,-414530.2741,354.226,1.80553
210.3,-461802.7661,354.34,1.80658
210.2,-417961.9367,354.979,1.81245
210.1,-421580.641,356.496,1.82637
210,-467460.6104,356.649,1.82777
209.9,-432187.0635,355.448,1.81676
209.8,-418214.7936,358.328,1.84311
209.7,-435446.1591,359.825,1.85674
209.6,-438543.3177,360.308,1.86112
209.5,-447056.772,360.281,1.86089
209.4,-427571.6323,361.191,1.86914
209.3,-404177.3871,362.585,1.88174
209.2,-426394.6487,363.644,1.89129
209.1,-435219.3116,364.589,1.89979
209,-449586.0202,364.852,1.90216
208.9,-437574.4096,367.402,1.92499
208.8,-425422.5742,368.208,1.93218
208.7,-437606.2994,367.782,1.92838
208.6,-421007.0764,369.04,1.93959
208.5,-433160.2688,369.273,1.94166
208.4,-409714.0047,368.862,1.938
208.3,-391613.4717,371.217,1.9589
208.2,-438182.3519,371.631,1.96257
208.1,-369191.5272,373.041,1.97502
208,-372514.8548,376.396,2.00448
207.9,-383535.1666,376.095,2.00185
207.8,-378407.0102,376.962,2.00944
207.7,-389265.1588,378.21,2.02032
207.6,-407026.8906,378.862,2.026
207.5,-379319.6022,379.298,2.02979
207.4,-365352.5342,381.173,2.04606
207.3,-400406.0186,381.794,2.05143
207.2,-399524.8641,382.792,2.06005
207.1,-375690.494,384.562,2.07529
207,-369678.9214,385.19,2.08068
206.9,-367984.0108,385.635,2.0845
206.8,-359335.7597,387.837,2.10333
206.7,-339367.749,388.4,2.10813
206.6,-347216.0403,389.783,2.1199
206.5,-319083.3279,390.19,2.12336
206.4,-350534.8445,392.429,2.14232
206.3,-296301.0961,393.906,2.15478
206.2,-333756.7217,394.86,2.16281
206.1,-278073.6822,395.59,2.16894
206,-358488.5305,396.533,2.17684
205.9,-328628.3392,399.427,2.201
205.8,-317269,400.028,2.20601
205.7,-283273.0819,400.482,2.20977
205.6,-282704.7192,402.723,2.22834
205.5,-296830.784,404.374,2.24197
205.4,-254541.474,405.945,2.25489
205.3,-242852.8327,406.454,2.25907
205.2,-311701.6234,409.244,2.28188
205.1,-277758.1765,409.965,2.28777
205,-223885.62,412.268,2.30647
204.9,-228916.2976,413.566,2.31698
204.8,-201449.653,415.426,2.33198
204.7,-220687.59,416.318,2.33917
204.6,-194132.4066,418.058,2.35313
204.5,-175025.8737,420.011,2.36874
204.4,-201275.9552,422.777,2.39075
204.3,-173033.3246,423.983,2.4003
204.2,-127574.8665,425.215,2.41005
204.1,-158215.1826,426.689,2.42168
204,-142284.7414,428.26,2.43402
203.9,-155957.5635,431.037,2.45576
203.8,-186510.7367,433.203,2.47264
203.7,-164867.9444,435.043,2.48692
203.6,-146423.8607,436.816,2.50062
203.5,-65754.02943,438.893,2.51662
203.4,-111652.2507,440.35,2.52781
203.3,-125224.812,441.872,2.53947
203.2,-61367.86572,444.144,2.5568
203.1,-33333.62735,445.851,2.56977
203,-96699.4476,447.633,2.58327
202.9,-76615.00514,449.955,2.60079
202.8,-79560.44955,451.488,2.61231
202.7,-70873.45572,453.401,2.62665
202.6,-90507.41473,455.057,2.63902
202.5,-68098.04518,456.903,2.65276
202.4,-100900.311,458.788,2.66675
202.3,-47443.72462,460.866,2.68211
202.2,3460.431277,463.525,2.70168
202.1,-47927.83942,466.171,2.72106
202,-49496.63822,469.145,2.74274
201.9,-16355.84936,471.618,2.76067
201.8,-23454.96025,473.997,2.77785
201.7,-28870.67927,475.994,2.79221
201.6,-15162.32603,478.895,2.81299
201.5,20207.00346,481.235,2.82967
201.4,-27161.92707,483.227,2.84381
201.3,107824.7018,485.363,2.85893
201.2,-2705.185061,486.614,2.86775
201.1,58622.64875,490.142,2.89254
201,53119.43624,492.624,2.90988
200.9,-9554.23895,495.318,2.92863
200.8,19980.83444,497.29,2.94229
200.7,49803.32342,499.174,2.95531
200.6,57186.67901,502.518,2.97831
200.5,110811.2411,505.597,2.99937
200.4,99280.51111,508.377,3.01829
200.3,36793.01825,510.607,3.0334
200.2,42870.54176,513.651,3.05395
200.1,61129.96984,516.254,3.07143
200,33461.77472,518.042,3.0834
199.9,108898.1678,522.377,3.11227
199.8,85090.6214,525.978,3.1361
199.7,99802.73538,528.641,3.15363
199.6,34151.70332,530.206,3.1639
199.5,144361.8777,533.466,3.18521
199.4,111685.0678,534.835,3.19412
199.3,176689.1207,537.072,3.20865
199.2,103309.0337,539.321,3.2232
199.1,76382.6617,543.068,3.24733
199,120585.633,544.891,3.25902
198.9,108680.1183,547.797,3.27759
198.8,98500.68032,552.108,3.30497
198.7,139208.3903,555.132,3.32408
198.6,85009.04224,558.299,3.34399
198.5,36210.70087,561.342,3.36303
198.4,161970.7193,565.303,3.38769
198.3,70545.84989,567.505,3.40133
198.2,169238.4346,571.251,3.42444
198.1,146746.83,573.768,3.4399
198,171358.543,576.599,3.45721
197.9,157587.5636,579.88,3.47719
197.8,134092.4244,583.004,3.49611
197.7,101113.8372,585.948,3.51387
197.6,154371.8924,588.801,3.53101
197.5,166764.1455,591.492,3.54712
197.4,106926.4715,593.677,3.56015
197.3,139893.886,597.584,3.58334
197.2,147965.881,601.054,3.60383
197.1,154721.0974,604.806,3.62588
197,106274.675,608.229,3.64589
196.9,178806.0628,610.811,3.66092
196.8,148238.1885,614.193,3.68052
196.7,141615.7334,617.765,3.70114
196.6,207545.3605,621.022,3.71983
196.5,144226.4024,624.625,3.74043
196.4,92469.52146,627.909,3.75911
196.3,164146.9176,631.665,3.78037
196.2,155023.4854,635.621,3.80266
196.1,108984.9715,638.66,3.81969
196,102603.6126,641.092,3.83327
195.9,96257.061,645.348,3.85694
195.8,127120.7869,648.51,3.87444
195.7,87011.06781,652.255,3.89507
195.6,129910.8532,654.697,3.90846
195.5,77485.95943,657.302,3.92271
195.4,132909.2438,660.621,3.94079
195.3,166316.557,662.941,3.95338
195.2,122425.9704,666.093,3.97043
195.1,155537.5676,668.08,3.98114
195,66773.96125,671.051,3.9971
194.9,139086.9376,673.776,4.01169
194.8,133319.4013,675.912,4.02309
194.7,187427.3997,678.811,4.03852
194.6,93352.19131,681.672,4.05368
194.5,88730.1107,684.016,4.06607
194.4,93950.61192,688.099,4.08756
194.3,80391.48501,689.319,4.09396
194.2,102971.6574,692.688,4.11159
194.1,114419.587,695.79,4.12774
194,139103.2217,699.192,4.1454
193.9,70355.77744,702.752,4.1638
193.8,156979.3951,705.491,4.1779
193.7,113860.3162,708.58,4.19374
193.6,93586.38933,711.136,4.20681
193.5,138273.6338,714.724,4.22508
193.4,136845.6026,715.39,4.22847
193.3,76362.71359,717.327,4.23829
193.2,89122.01638,718.174,4.24258
193.1,93405.09224,723.43,4.2691
193,135675.7659,723.614,4.27003
192.9,5355.768396,726.467,4.28435
192.8,73199.73982,729.998,4.30201
192.7,38706.38557,731.585,4.30993
192.6,147431.6698,735.174,4.32777
192.5,34045.75897,737.984,4.34168
192.4,120639.9136,741.759,4.36031
192.3,40253.26859,744.87,4.3756
192.2,48534.63505,746.696,4.38455
192.1,102014.8946,748.832,4.39499
192,107849.2864,752.284,4.41182
191.9,81289.69266,753.948,4.41991
191.8,135783.9652,757.061,4.435
191.7,77088.85186,759.512,4.44684
191.6,74304.28599,761.181,4.45488
191.5,81986.94914,763.914,4.46803
191.4,92479.15626,765.558,4.47591
191.3,93017.14452,768.769,4.49127
191.2,103605.5866,771.515,4.50436
191.1,44970.09141,774.818,4.52006
191,67683.40951,778.647,4.53819
190.9,51270.75327,779.972,4.54444
190.8,110137.9812,784.794,4.56712
190.7,73495.36534,789.357,4.58847
190.6,80797.72981,792.643,4.60379
190.5,73037.1469,795.251,4.6159
190.4,93643.83626,798.862,4.63262
190.3,38393.41287,800.528,4.64031
190.2,35325.13606,802.995,4.65167
190.1,82224.42662,806.271,4.66672
190,19686.2719,809.765,4.68271
,,,
##### Extended Information,,,
[Comments],,,
Sample name,Protein_AMSS,,
Comment,,,
User,ScharfMinor,,
Division,,,
Company,Saint Mary's College,,
,,,
[Detailed Information],,,
Creation date,9/27/22 14:37,,
,,,
Data array type,Linear data array * 3,,
Horizontal axis,Wavelength [nm],,
Vertical axis(1),CD [mdeg],,
Vertical axis(2),HT [V],,
Vertical axis(3),Abs,,
Start,320 nm,,
End,190 nm,,
Data interval,0.1 nm,,
Data points,1301,,
,,,
[Measurement Information],,,
Instrument name,J-1500,,
Model name,J-1500,,
Serial No.,B051061638,,
,,,
Detector,PM-539,,
Detector S/N,B051061638,,
Lock-in amp.,X mode,,
HT volt,Auto,,
,,,
Accessory,PTC-517,,
Accessory S/N,B026561646,,
Temperature,22.10 C,,
Control sensor,Holder,,
Monitor sensor,Holder,,
,,,
Measurement date,9/27/22 14:37,,
,,,
CD Overload detect,846,,
Photometric mode,CD,HT,Abs
Measure range,320 - 190 nm,,
Data pitch,0.1 nm,,
CD scale,20 mdeg/0.05 dOD,,
FL scale,20 mdeg/0.05 dOD,,
D.I.T.,8 msec,,
Bandwidth,1.00 nm,,
Start mode,Immediately,,
Scanning mode,Continuous,,
Scanning speed,50 nm/min,,
Baseline correction,None,,
Shutter control,Auto,,
No. of cycle,1-Jan,,
N2 Flowmeter,Manual,,
,,,
Solvent,NaPO4 buffer,,
