TITLE,TB_TH_KD_Protein and Additive,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/29,,
TIME,16:59:09,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,0.84122,,
MAXY,28.98565,,
MINY,-60.63684,,
XYDATA,,,
260.4,0.6840326333,141.2316113,0.193412
260.3,-0.4625576667,140.9405123,0.1924116667
260.2,0.5029563333,141.185746,0.196397
260.1,0.1647853333,140.9173393,0.1944066667
260,0.5643090667,140.6781513,0.187491
259.9,1.091666,141.1562643,0.1948786667
259.8,0.016753,141.437261,0.196387
259.7,0.6585693333,140.7101133,0.1893916667
259.6,-0.03206963333,141.2894513,0.1949883333
259.5,-0.09235206667,141.2923273,0.1972536667
259.4,0.408604,141.0826383,0.1950773333
259.3,1.209121,141.0885767,0.1936453333
259.2,0.4213836667,140.890969,0.1945883333
259.1,-0.408547,141.2991797,0.2000126667
259,0.8563676667,141.0110567,0.1932306667
258.9,1.130499333,141.149833,0.197205
258.8,0.16744,140.9115903,0.190249
258.7,0.207242,141.2030007,0.1950913333
258.6,-0.2439821333,141.870804,0.208416
258.5,0.1655506667,141.065722,0.193289
258.4,0.4628816667,141.1136793,0.1970583333
258.3,-0.7052786667,141.834707,0.2068833333
258.2,-0.8252793333,141.9216003,0.2086036667
258.1,1.145376667,141.7274427,0.2066023333
258,1.230628333,141.8873717,0.2080303333
257.9,-0.5416953333,142.2198937,0.214255
257.8,0.2308042,141.3759177,0.2009153333
257.7,1.035742333,141.2386177,0.196767
257.6,0.1682353333,141.0422873,0.194039
257.5,0.992511,141.660861,0.2065533333
257.4,-0.02352133333,141.6394933,0.2084516667
257.3,0.4903125,141.790766,0.207365
257.2,-0.137338,141.1534543,0.194276
257.1,1.079758,142.0387737,0.2122943333
257,-0.3043283333,141.4167753,0.2004936667
256.9,0.3998193333,141.603312,0.2037343333
256.8,0.6110596667,141.8606177,0.2091873333
256.7,0.05303766667,142.218228,0.212651
256.6,0.465269,141.6608967,0.2046516667
256.5,-0.5161811333,141.716391,0.206943
256.4,0.4621236667,141.1494597,0.2022933333
256.3,0.3106664667,141.2252643,0.20308
256.2,-0.5038923333,141.9326537,0.210511
256.1,0.7216725,141.1448677,0.1980783333
256,-0.02812066667,141.385576,0.2066636667
255.9,0.3146323333,142.0133537,0.2116946667
255.8,0.5286376667,141.7797917,0.207758
255.7,-0.1147196667,142.1571017,0.2136463333
255.6,-0.1729583333,141.93143,0.2094566667
255.5,-0.2767673,142.308831,0.2189416667
255.4,-0.1605223333,142.192016,0.221544
255.3,0.388686,141.1916343,0.2041603333
255.2,1.350952,141.8564667,0.2140713333
255.1,-0.9957846667,141.6808787,0.209723
255,0.588047,142.0348013,0.2237443333
254.9,0.6670656333,142.3690407,0.2174006667
254.8,0.116137,141.8381653,0.2102033333
254.7,0.705954,142.0405047,0.2182146667
254.6,0.2558746667,142.4402803,0.220977
254.5,0.4092333333,141.6498517,0.2082323333
254.4,0.2095816667,142.2980063,0.215574
254.3,0.4116336667,142.5317507,0.2229123333
254.2,0.3852586667,141.9581807,0.2113236667
254.1,-0.1800493333,142.48978,0.2223653333
254,0.3557533333,141.6987887,0.210965
253.9,0.1066026667,142.0768997,0.2166363333
253.8,0.6111686667,142.142143,0.217869
253.7,-0.6150663333,142.6977783,0.2273923333
253.6,0.613496,142.3661253,0.2175656667
253.5,-0.879772,142.3447897,0.217745
253.4,0.3972506667,142.4449127,0.2225156667
253.3,0.3208969667,142.6759947,0.22599
253.2,-0.3443593333,142.7080723,0.2263483333
253.1,0.4615873333,142.1063127,0.215106
253,-0.04435566667,142.8476743,0.2291833333
252.9,0.8002746667,142.736178,0.2272373333
252.8,0.985092,142.699777,0.2272683333
252.7,-0.193957,142.4981523,0.2233453333
252.6,0.491582,142.568083,0.220686
252.5,1.096239333,142.5948313,0.2243663333
252.4,0.3180476667,142.8126917,0.2312613333
252.3,-0.1428043333,142.5883393,0.2280683333
252.2,0.6778956667,142.8047103,0.2280393333
252.1,0.6886076667,142.7414973,0.225766
252,1.163189,142.848792,0.2315203333
251.9,0.290786,142.893196,0.230821
251.8,0.156576,142.5936673,0.2263296667
251.7,-0.1341926667,142.3976497,0.2263803333
251.6,-0.1032853333,142.6993913,0.2329663333
251.5,1.21902531,142.7208893,0.2325616667
251.4,-0.4397543333,142.6987597,0.229684
251.3,-0.493443,142.5708517,0.2231783333
251.2,0.4504266667,142.7013337,0.2320026667
251.1,0.56487,142.8019737,0.2300463333
251,0.813369,142.9665923,0.232099
250.9,0.4232182667,143.096084,0.233646
250.8,-0.6371326667,142.564506,0.2269166667
250.7,-0.218552,143.389065,0.237419
250.6,0.007111666667,142.831302,0.22715
250.5,-0.01731893333,143.0507613,0.2358093333
250.4,0.5119233333,143.1510257,0.2366466667
250.3,0.2243176667,143.0692063,0.2368566667
250.2,0.0646632,143.1995363,0.239245
250.1,-0.8536366667,143.1356377,0.2375206667
250,0.4519699,142.9493117,0.233568
249.9,0.5839846667,143.427974,0.2413513333
249.8,0.2572920333,143.097316,0.237734
249.7,-1.120308,142.8671007,0.2322163333
249.6,-0.01973666667,143.366321,0.2425556667
249.5,-0.7757563333,143.1264367,0.240731
249.4,0.1356266667,143.4774827,0.2433846667
249.3,0.2958773333,143.1830027,0.242475
249.2,-0.063577,143.2729987,0.2348786667
249.1,0.7044373333,143.7294583,0.2450886667
249,0.5851836667,143.541614,0.2449463333
248.9,-0.2538,143.148473,0.2341613333
248.8,-1.604144667,143.2735477,0.2347986667
248.7,0.1157943333,143.680519,0.2462193333
248.6,-0.9456993333,143.4926417,0.2446343333
248.5,0.4434213333,143.5145113,0.2466273333
248.4,-0.8644153333,143.5941033,0.249501
248.3,-0.541215,143.392202,0.2419673333
248.2,-0.6730966667,143.11499,0.2372463333
248.1,-0.075444,143.4751923,0.239991
248,-0.827379,143.2359967,0.233389
247.9,-0.4218116333,143.7996237,0.2490086667
247.8,-1.032195667,143.3294963,0.2454793333
247.7,-0.4992396667,143.7072593,0.2468666667
247.6,0.64818,143.2050377,0.2500406667
247.5,-0.4585246667,143.7428813,0.243639
247.4,-1.02422,143.8005753,0.248417
247.3,-0.8185263333,143.755118,0.2537903333
247.2,-0.2992306667,144.011968,0.2497353333
247.1,-1.109916633,143.971405,0.2497393333
247,-0.3518006667,143.7545387,0.2519346667
246.9,-0.625592,143.7939603,0.251909
246.8,-0.3294316667,144.2541073,0.2631703333
246.7,-0.8670236667,143.6034743,0.2451413333
246.6,-0.7254816667,144.483008,0.266151
246.5,-0.3542113333,144.3589087,0.2601073333
246.4,-1.457323333,143.883076,0.254613
246.3,-1.139480333,144.262707,0.2577193333
246.2,-1.450376667,143.9734117,0.258318
246.1,-0.6446786667,144.0050177,0.2522253333
246,-1.242179667,144.0252177,0.255642
245.9,-1.9603,144.1437597,0.2569666667
245.8,-0.661453,144.7415317,0.266548
245.7,-1.223038,144.176249,0.258594
245.6,-1.380921333,144.6096157,0.2632026667
245.5,-0.5426117333,143.2608297,0.2507423333
245.4,-1.756823333,144.4465107,0.2688776667
245.3,-1.881398667,144.6650307,0.2663906667
245.2,-0.1842933333,144.647885,0.269107
245.1,-1.650567667,144.5309517,0.2654713333
245,-1.189864333,144.2674103,0.262997
244.9,-1.15608,144.5207003,0.268536
244.8,-0.3351853333,144.5808053,0.268244
244.7,-1.103479667,144.76826,0.269547
244.6,-2.59026,144.9464637,0.2742833333
244.5,-1.748233333,144.4529707,0.264127
244.4,-2.980666667,145.3428733,0.2764436667
244.3,-1.354041667,144.2028713,0.260097
244.2,-1.627699667,144.784778,0.2690213333
244.1,-2.269841,144.8352173,0.2667756667
244,-1.691646667,144.8613247,0.2800193333
243.9,-2.776058333,145.1502197,0.2703726667
243.8,-1.981987667,144.865497,0.270705
243.7,-2.620406667,144.8944793,0.268519
243.6,-2.695966667,145.3742687,0.2787916667
243.5,-3.30391,145.0042717,0.2785266667
243.4,-2.822703333,145.208756,0.2826303333
243.3,-2.59517,144.92512,0.275983
243.2,-2.521333333,145.258282,0.283511
243.1,-2.318949667,144.8579307,0.278191
243,-2.609106667,145.5542873,0.2846376667
242.9,-3.880886667,145.4009223,0.285884
242.8,-3.481776667,145.795563,0.2951723333
242.7,-3.94611,145.5851927,0.2899623333
242.6,-3.451243333,145.6562263,0.2885543333
242.5,-3.65021,145.161731,0.285119
242.4,-4.280586667,145.358235,0.2859103333
242.3,-3.369936667,145.469004,0.282342
242.2,-4.549136667,145.9735847,0.295005
242.1,-3.79491,145.9685337,0.2947426667
242,-4.290306667,145.8825967,0.2900813333
241.9,-4.524773333,145.682598,0.2927983333
241.8,-4.20569,146.1297533,0.2991903333
241.7,-5.259613333,146.061261,0.298349
241.6,-4.880723333,146.071842,0.297274
241.5,-5.126596667,146.3642277,0.3064043333
241.4,-5.319406667,146.8732153,0.311963
241.3,-5.848606667,146.5274853,0.3035426667
241.2,-5.791186667,146.4891503,0.3049223333
241.1,-5.66303,146.6231167,0.3073083333
241,-5.85247,146.4826227,0.3002873333
240.9,-6.07205,146.1448227,0.3041203333
240.8,-5.49474,146.4466047,0.3055076667
240.7,-5.28233,146.506357,0.300093
240.6,-6.01317,146.9517953,0.31245
240.5,-6.514223333,147.210169,0.3153686667
240.4,-6.35726,146.8792657,0.3140926667
240.3,-5.792396667,147.000051,0.3196133333
240.2,-7.169663333,147.290205,0.31782
240.1,-6.567633333,147.274998,0.3205373333
240,-7.183196667,147.1660987,0.315436
239.9,-7.4675,146.979039,0.3169326667
239.8,-6.482713333,147.5624277,0.3281126667
239.7,-7.282556667,147.6411657,0.3242706667
239.6,-7.398963333,147.289147,0.3174883333
239.5,-8.18077,147.3567727,0.3276106667
239.4,-7.21031,148.3906777,0.3392633333
239.3,-8.966583333,147.9955643,0.3346563333
239.2,-8.101473333,148.0083747,0.339558
239.1,-8.544746667,148.2686427,0.3381986667
239,-9.022823333,148.478242,0.343868
238.9,-9.123526667,148.684672,0.3499563333
238.8,-10.19478333,148.4341367,0.350014
238.7,-8.111386667,148.4906827,0.347959
238.6,-9.30169,148.6810527,0.3535313333
238.5,-9.756566667,148.5550703,0.3470546667
238.4,-11.41597333,148.7874117,0.3544866667
238.3,-10.3951,148.820586,0.3595773333
238.2,-11.48743,148.7540697,0.348666
238.1,-10.79243333,149.0061533,0.357757
238,-11.04016667,149.4794767,0.365394
237.9,-11.63376667,149.3646477,0.3612143333
237.8,-12.35663333,149.4351997,0.365313
237.7,-11.84443333,149.419756,0.3673203333
237.6,-11.8376,149.7915827,0.3730396667
237.5,-11.8816,149.6714887,0.3735866667
237.4,-12.45023333,149.6307603,0.3717693333
237.3,-11.75937,149.9119583,0.37226
237.2,-12.5491,150.257572,0.3807143333
237.1,-13.097,150.0055313,0.375598
237,-13.67526667,150.2520813,0.386567
236.9,-13.9423,150.4466557,0.3937383333
236.8,-14.49323333,150.671916,0.3908673333
236.7,-13.64283333,151.389042,0.3991916667
236.6,-15.58743333,150.7339917,0.392323
236.5,-15.08703333,151.018812,0.4005896667
236.4,-13.844,151.5021917,0.4047726667
236.3,-15.22873333,151.0444283,0.394424
236.2,-15.12393333,151.0605573,0.397434
236.1,-15.22663333,151.311339,0.4117566667
236,-15.6716,151.582043,0.4099543333
235.9,-17.856,151.9745153,0.4170543333
235.8,-17.47983333,151.5722653,0.4105416667
235.7,-16.89816667,151.8742297,0.4120133333
235.6,-17.55766667,151.929906,0.4148456667
235.5,-17.5691,152.3355933,0.4272903333
235.4,-17.82776667,152.2614203,0.4267873333
235.3,-18.64616667,152.6824823,0.4289596667
235.2,-19.4081,152.4697533,0.4317346667
235.1,-19.00356667,153.1356943,0.4390693333
235,-19.8398,152.7806857,0.4375833333
234.9,-20.8265,153.1509757,0.438195
234.8,-20.94283333,152.6029343,0.4305936667
234.7,-19.02673333,153.5181277,0.4490573333
234.6,-20.6246,153.7260243,0.4474616667
234.5,-22.33153333,153.6674733,0.4498133333
234.4,-22.0309,154.1154617,0.460718
234.3,-21.17386667,154.0769213,0.4542786667
234.2,-22.6206,153.896033,0.4595156667
234.1,-21.0047,154.3989023,0.465331
234,-22.5348,154.335312,0.4638483333
233.9,-23.25873333,154.5864057,0.463987
233.8,-23.0958,154.714379,0.468067
233.7,-24.21336667,155.0168377,0.478638
233.6,-24.34243333,154.8425293,0.4764333333
233.5,-23.79883333,155.2476263,0.482763
233.4,-25.62683333,155.4224387,0.484583
233.3,-25.95033333,155.635911,0.4909263333
233.2,-25.62733333,155.974381,0.4946203333
233.1,-25.1731,156.2240823,0.5019526667
233,-24.7683,156.0591753,0.4971233333
232.9,-26.93336667,156.9586093,0.510592
232.8,-27.23666667,157.6102583,0.5211516667
232.7,-28.16783333,156.712645,0.509298
232.6,-28.4294,157.1358813,0.5154646667
232.5,-28.30563333,157.114489,0.519027
232.4,-27.75693333,156.8084837,0.515739
232.3,-30.06736667,157.4217987,0.5271306667
232.2,-29.73506667,157.8092743,0.5301436667
232.1,-30.78723333,158.062362,0.5366623333
232,-31.837,158.272058,0.53915
231.9,-30.01136667,158.5134053,0.5433776667
231.8,-29.9436,157.9232553,0.5408403333
231.7,-31.51116667,159.0908817,0.5533966667
231.6,-32.73663333,159.5986873,0.5608633333
231.5,-31.73073333,159.2852827,0.5609816667
231.4,-33.078,159.945388,0.5619583333
231.3,-32.5665,159.8107577,0.565109
231.2,-34.7566,159.597988,0.5644606667
231.1,-33.93553333,160.070363,0.5746346667
231,-33.84336667,159.9628947,0.5723593333
230.9,-33.64883333,160.661038,0.585292
230.8,-34.55713333,160.7259823,0.582898
230.7,-36.0247,160.5829067,0.5833793333
230.6,-34.5147,160.476832,0.5794653333
230.5,-36.70326667,160.857471,0.5881836667
230.4,-35.6483,161.5751547,0.6017496667
230.3,-37.48126667,161.3373913,0.5930126667
230.2,-36.13613333,161.5625447,0.60374
230.1,-37.6653,161.4873757,0.59855
230,-38.19466667,161.7621613,0.6144226667
229.9,-39.02003333,162.2924697,0.615434
229.8,-38.1573,162.836748,0.6213783333
229.7,-39.36176667,162.436249,0.618007
229.6,-39.8537,163.3241313,0.6335726667
229.5,-40.17146667,163.4351463,0.6332363333
229.4,-41.3563,163.320425,0.6374016667
229.3,-41.84623333,163.9785743,0.6469073333
229.2,-39.57646667,163.277933,0.634335
229.1,-41.58913333,164.5220127,0.6548493333
229,-41.55106667,164.53248,0.658544
228.9,-42.25766667,164.6959563,0.661834
228.8,-41.9027,165.1592157,0.6647033333
228.7,-44.391,165.2672073,0.6668386667
228.6,-44.91246667,165.5417567,0.67615
228.5,-42.72976667,166.115903,0.6852223333
228.4,-44.04313333,165.8610127,0.6840373333
228.3,-45.2703,166.353626,0.6937083333
228.2,-44.97623333,167.0781307,0.7005283333
228.1,-46.68663333,167.3023367,0.7104836667
228,-45.2307,167.6584173,0.7169153333
227.9,-45.0978,168.0071843,0.7219816667
227.8,-45.3952,168.9258,0.7384483333
227.7,-45.67546667,169.2063447,0.7477453333
227.6,-46.66123333,169.5192087,0.7482376667
227.5,-47.94473333,169.5099497,0.7487343333
227.4,-47.6272,169.904887,0.7655573333
227.3,-46.1554,170.4465307,0.768533
227.2,-47.709,170.7511983,0.772744
227.1,-48.07836667,171.0187787,0.7716746667
227,-48.3575,171.5207933,0.785802
226.9,-49.80936667,171.846826,0.7894306667
226.8,-48.9204,172.166597,0.797357
226.7,-50.94356667,172.8508413,0.8033336667
226.6,-49.54163333,172.9995053,0.805212
226.5,-49.36296667,173.6544423,0.8171373333
226.4,-51.17746667,173.69716,0.8263656667
226.3,-50.3087,174.157048,0.830496
226.2,-51.19536667,174.6225267,0.8384766667
226.1,-51.25896667,174.6774173,0.839249
226,-53.87506667,175.1219777,0.8464173333
225.9,-52.1661,175.8751003,0.8592403333
225.8,-51.573,176.407458,0.8693356667
225.7,-54.41206667,176.7651083,0.878699
225.6,-50.72256667,177.0001993,0.8836103333
225.5,-51.73643333,178.219779,0.89869
225.4,-50.82466667,178.2907397,0.903834
225.3,-52.74883333,178.8666597,0.914374
225.2,-52.9321,179.257994,0.9224746667
225.1,-51.6908,180.036143,0.9337823333
225,-52.79383333,180.7422413,0.9375076667
224.9,-53.55286667,181.0815097,0.953273
224.8,-55.03616667,180.9153803,0.9537273333
224.7,-54.04423333,181.9880403,0.9696003333
224.6,-55.61123333,182.7476157,0.9808206667
224.5,-52.5044,183.4252243,0.9915413333
224.4,-52.3092,184.0762667,1.003066667
224.3,-55.99336667,184.3170133,1.00613
224.2,-54.99513333,185.1251133,1.019996667
224.1,-54.6553,185.6314467,1.030723333
224,-56.31956667,186.03767,1.03854
223.9,-54.52026667,186.8809733,1.04806
223.8,-53.70286667,187.4992833,1.059133333
223.7,-56.11313333,188.2619967,1.075276667
223.6,-57.07533333,188.8405333,1.078573333
223.5,-57.8265,189.8003633,1.095536667
223.4,-56.04543333,190.3193767,1.10854
223.3,-54.21776667,191.0629033,1.124913333
223.2,-57.44326667,192.1459533,1.139806667
223.1,-55.1073,192.8404833,1.150346667
223,-54.06296667,193.8019867,1.162103333
222.9,-56.2108,194.78597,1.18194
222.8,-55.36636667,195.6185867,1.19369
222.7,-52.92466667,196.7716833,1.209893333
222.6,-56.78633333,197.44135,1.220283333
222.5,-55.45206667,198.47794,1.23936
222.4,-56.8156,199.27556,1.251453333
222.3,-54.50643333,199.9727367,1.26442
222.2,-59.1172,201.3374367,1.28266
222.1,-56.26783333,201.83738,1.29506
222,-52.86496667,202.9866967,1.309673333
221.9,-58.42036667,203.9325367,1.324106667
221.8,-55.9825,204.8633633,1.338173333
221.7,-57.30416667,205.6439933,1.352053333
221.6,-59.60413333,207.1461733,1.371386667
221.5,-58.56046667,207.5361633,1.38539
221.4,-56.0945,209.0177967,1.404783333
221.3,-54.6735,209.7529067,1.418786667
221.2,-59.19343333,210.99969,1.438343333
221.1,-54.82243333,212.27769,1.455933333
221,-55.576,213.58063,1.473926667
220.9,-55.76266667,214.67199,1.49031
220.8,-56.07983333,215.99033,1.509453333
220.7,-55.43243333,217.33599,1.526243333
220.6,-53.11083333,218.6673867,1.552386667
220.5,-57.141,219.8844233,1.569043333
220.4,-56.0231,221.6465933,1.592153333
220.3,-57.12103333,223.1346767,1.614173333
220.2,-53.48846667,223.9540767,1.62922
220.1,-53.8797,225.4149767,1.64606
220,-52.5088,227.1815933,1.670213333
219.9,-52.81453333,228.39045,1.691643333
219.8,-54.87113333,230.0942067,1.712436667
219.7,-53.5453,231.6674433,1.738893333
219.6,-50.38653333,232.86449,1.75146
219.5,-52.3583,234.3157033,1.772263333
219.4,-51.15286667,235.93767,1.794293333
219.3,-47.32696667,237.2986633,1.81739
219.2,-51.73933333,239.5387,1.839983333
219.1,-52.46566667,240.5071633,1.855733333
219,-52.10946667,242.0751,1.878293333
218.9,-48.35336667,243.8027867,1.90229
218.8,-49.53943333,245.542,1.928266667
218.7,-48.1127,247.3622333,1.94916
218.6,-49.73436667,249.7665767,1.977166667
218.5,-49.8806,251.34675,2.000183333
218.4,-48.25916667,253.1082867,2.027603333
218.3,-44.91603333,255.3728067,2.05335
218.2,-42.5855,256.97428,2.075216667
218.1,-41.75176667,259.67113,2.110873333
218,-46.562,261.3823333,2.131276667
217.9,-40.47046667,264.08032,2.163663333
217.8,-43.66803333,265.8766533,2.186703333
217.7,-42.8621,268.4618867,2.217173333
217.6,-38.88233333,270.6508933,2.24615
217.5,-37.793,273.5841667,2.279713333
217.4,-42.309,275.66404,2.30667
217.3,-32.35586667,278.4250967,2.341543333
217.2,-33.78426667,281.0087667,2.369033333
217.1,-30.1764,283.8832267,2.40612
217,-35.31703333,285.8874,2.428106667
216.9,-34.39623333,289.14859,2.466203333
216.8,-40.0016,291.7302933,2.49549
216.7,-33.3577,294.2428933,2.524936667
216.6,-27.77356667,296.1844933,2.550153333
216.5,-30.22346667,299.1793633,2.583776667
216.4,-25.72213333,300.7949,2.6025
216.3,-25.23186667,304.08863,2.637033333
216.2,-27.7544,306.17763,2.662423333
216.1,-27.45286667,309.05789,2.690036667
216,-25.639,311.6101467,2.721126667
215.9,-24.74803333,314.12532,2.74802
215.8,-23.48353333,316.8260167,2.778413333
215.7,-30.33856667,319.14912,2.798696667
215.6,-25.48836667,321.91666,2.830443333
215.5,-23.806,325.2045667,2.86491
215.4,-19.17886667,327.3453,2.889103333
215.3,-23.9907,330.71539,2.922456667
215.2,-12.28519667,333.82166,2.955213333
215.1,-18.09313,336.4384767,2.982653333
215,-25.3624,338.0974133,3.001263333
214.9,-17.31576667,341.16647,3.032693333
214.8,-19.0989,344.3958233,3.064613333
214.7,-22.5074,347.07069,3.090983333
214.6,-20.8603,350.4877133,3.124246667
214.5,-19.52860333,353.47773,3.151483333
214.4,-13.75064667,356.69907,3.18391
214.3,-12.32474,358.83773,3.202006667
214.2,-16.46593,361.49414,3.23295
214.1,-15.6037,364.7060933,3.26228
214,-23.06423333,367.6666867,3.29071
213.9,-11.91369,370.5760167,3.318166667
213.8,-12.88980667,373.6322,3.349176667
213.7,-13.70259667,376.7854133,3.375696667
213.6,-13.06643567,379.0807533,3.397956667
213.5,-16.85663333,381.9684533,3.424583333
213.4,-11.98626667,384.8605333,3.451653333
213.3,-20.86263333,388.39997,3.482316667
213.2,-22.25086667,390.86392,3.506573333
213.1,-11.17775333,393.11841,3.526103333
213,-10.31290667,395.8142433,3.550073333
212.9,-3.677636667,398.2689,3.57133
212.8,-7.396256667,401.3524333,3.597886667
212.7,-10.81881,404.0238333,3.623293333
212.6,-13.75680333,406.8204867,3.64808
212.5,-3.849753333,409.7893533,3.672916667
212.4,-9.226213333,412.4417233,3.695276667
212.3,-4.778986667,416.1502333,3.72676
212.2,-5.91244,418.44205,3.748103333
212.1,-9.34917,422.0878967,3.77947
212,-2.135686667,424.9163467,3.80188
211.9,3.025566667,427.6495567,3.824023333
211.8,1.140943333,430.93134,3.851753333
211.7,-12.83164667,433.4817333,3.87467
211.6,0.641352,436.1111,3.892796667
211.5,-10.58128667,438.1084133,3.909776667
211.4,-17.87243333,441.1123167,3.93516
211.3,-4.591486667,443.12983,3.95093
211.2,1.004733333,444.6882,3.964466667
211.1,-3.882603,447.3322933,3.988093333
211,-5.886476667,449.2316733,4.00276
210.9,-9.143953333,451.5020133,4.018476667
210.8,2.494436667,453.8748133,4.037183333
210.7,1.07072,455.79661,4.053766667
210.6,-4.63204,457.7726533,4.068813333
210.5,-6.892396667,459.7212233,4.084493333
210.4,-6.928195333,461.6741667,4.100313333
210.3,-9.779176667,463.4697533,4.11489
210.2,-11.05708,465.5060167,4.132156667
210.1,-0.6097733333,467.23418,4.143473333
210,-8.08049,469.1148433,4.15772
209.9,-6.828456667,470.6709167,4.169566667
209.8,6.142446667,472.8857567,4.187906667
209.7,-8.98219,474.3256533,4.196246667
209.6,-6.4897,476.3685433,4.212776667
209.5,5.75872,478.56509,4.229796667
209.4,1.155306667,479.3879433,4.237036667
209.3,-4.004836667,480.4704767,4.24598
209.2,-8.808146667,482.67818,4.26072
209.1,0.01569,484.2171733,4.272516667
209,-7.790283333,484.6840633,4.277053333
208.9,2.579493333,485.67799,4.28413
208.8,-8.944536667,486.9190333,4.293466667
208.7,-5.0497,487.59715,4.299136667
208.6,0.888772,488.5634767,4.30808
208.5,-5.02505,489.33013,4.311723333
208.4,-2.547903233,490.37726,4.317476667
208.3,-0.9761233333,491.8525967,4.328383333
208.2,-11.58335933,492.88696,4.338363333
208.1,-10.13422333,494.08085,4.345676667
208,-2.268873333,495.23615,4.354616667
207.9,-10.32988333,495.89258,4.36155
207.8,-1.58819,497.2222567,4.368643333
207.7,4.34207,497.7465267,4.375306667
207.6,-2.833123333,498.6467733,4.380176667
207.5,3.664046667,499.2503933,4.383803333
207.4,-3.512356667,499.7473033,4.39008
207.3,-2.876743333,500.49527,4.392796667
207.2,-2.75988,500.90435,4.39776
207.1,3.603453333,501.4661733,4.40339
207,0.188092,502.1184967,4.40641
206.9,-11.52878,502.6324633,4.409793333
206.8,-4.009233,503.3546833,4.41499
206.7,-7.383983333,503.5463267,4.41791
206.6,-7.392136667,504.24202,4.422366667
206.5,-1.797076667,504.6422,4.42493
206.4,2.3718,505.4995133,4.431186667
206.3,4.726824667,506.1330833,4.433716667
206.2,9.534246667,506.7816567,4.438483333
206.1,-1.901263333,507.01035,4.440523333
206,-0.8712063333,507.6839433,4.446776667
205.9,-10.88899667,508.0628833,4.448196667
205.8,1.37244,508.2742133,4.450023333
205.7,-1.64364,508.6159567,4.45255
205.6,0.14248,508.76503,4.455606667
205.5,7.441566667,509.38688,4.460943333
205.4,2.211646667,510.03301,4.46192
205.3,-3.525336667,510.97188,4.467233333
205.2,-7.008941867,510.88092,4.47013
205.1,-2.147973333,511.4334867,4.472163333
205,-0.3082933333,512.1909267,4.476863333
204.9,4.35567,512.0803567,4.476306667
204.8,3.413246667,512.58529,4.481436667
204.7,-5.009329333,512.9419467,4.482316667
204.6,0.4151733333,513.4584533,4.484996667
204.5,-0.9817533333,513.2690933,4.48507
204.4,4.47633,513.6388967,4.48878
204.3,-2.725797,514.2139867,4.490753333
204.2,-3.79179,514.91519,4.495523333
204.1,-2.730986667,514.79223,4.497166667
204,-3.53568,514.8009367,4.497296667
203.9,-2.091306667,515.25518,4.500623333
203.8,-2.953208333,515.8503033,4.505056667
203.7,-5.727166667,516.3153533,4.50976
203.6,1.95086,516.53244,4.509676667
203.5,13.28998,517.1548567,4.511233333
203.4,-2.295776667,517.2317267,4.512763333
203.3,-0.1264366667,517.72596,4.51701
203.2,-0.9484166667,517.7962467,4.518836667
203.1,-6.95563,518.5215733,4.522786667
203,-0.05445,518.8737767,4.525123333
202.9,0.06873,519.4084533,4.529183333
202.8,-1.933585667,519.8588,4.532096667
202.7,-3.684106667,519.5778267,4.5303
202.6,-2.526827,520.4622233,4.53689
202.5,1.72035,520.6925833,4.540536667
202.4,-16.84950333,521.39681,4.541763333
202.3,6.09019,521.6794733,4.54619
202.2,-6.627307667,522.4564767,4.55061
202.1,-5.66247,522.6156067,4.554556667
202,3.272793333,523.5864167,4.559423333
201.9,-11.04091667,524.7353,4.565323333
201.8,-2.287836667,525.3627067,4.571693333
201.7,-6.132715,525.85673,4.57413
201.6,0.8699666667,526.5020833,4.579536667
201.5,4.607393333,527.50042,4.586423333
201.4,1.187583333,527.9225333,4.589346667
201.3,4.022750667,529.06248,4.5962
201.2,-6.18546,529.7496933,4.602263333
201.1,-3.84212,530.21268,4.60554
201,-2.738383333,530.7295333,4.60944
200.9,-5.836903333,532.1145133,4.617553333
200.8,-0.20781,532.5406867,4.62034
200.7,-0.5946466667,533.52948,4.62858
200.6,-8.654846667,534.5597133,4.636306667
200.5,-11.63036,535.6250767,4.642276667
200.4,0.2947933333,536.64685,4.650026667
200.3,1.816126667,537.3100133,4.65362
200.2,1.061414667,538.5543667,4.66278
200.1,5.668853333,539.82082,4.671443333
200,-3.153863333,540.7546233,4.679386667
199.9,3.065532333,541.7570533,4.685396667
199.8,7.818209667,543.0590033,4.693413333
199.7,-4.742056667,544.05821,4.699366667
199.6,4.66293,544.7624133,4.706193333
199.5,-2.239361667,545.9803433,4.71341
199.4,-3.924915333,546.60227,4.71882
199.3,0.96888,547.5785267,4.724623333
199.2,-1.173475667,548.78999,4.73199
199.1,-5.6253,549.0690133,4.735026667
199,-0.3307566667,550.42584,4.743426667
198.9,2.770763333,551.31449,4.750203333
198.8,-4.007293333,552.3727667,4.756726667
198.7,-0.69846,553.4811733,4.764403333
198.6,-4.294906667,554.8021233,4.772976667
