TITLE,class,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,21/09/28,,
TIME,16:46:07,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,260,,
LASTX,190,,
NPOINTS,701,,
FIRSTY,1.35162,,
MAXY,12.10479,,
MINY,-4.37448,,
XYDATA,,,
218.60,-3.47,271.07,0.95
218.50,-1.70,271.25,0.95
218.40,-2.48,271.51,0.96
218.30,-2.30,271.33,0.95
218.20,-2.67,271.89,0.96
218.10,-2.64,271.23,0.95
218.00,-2.80,271.36,0.96
217.90,-2.81,271.55,0.96
217.80,-1.98,271.81,0.96
217.70,-2.72,271.94,0.96
217.60,-3.50,271.97,0.96
217.50,-2.14,272.10,0.96
217.40,-2.60,272.11,0.96
217.30,-3.49,272.08,0.96
217.20,-2.60,272.21,0.97
217.10,-2.84,272.50,0.97
217.00,-3.83,272.52,0.97
216.90,-3.06,272.43,0.97
216.80,-1.22,273.00,0.97
216.70,-3.50,272.93,0.97
216.60,-2.55,273.45,0.98
216.50,-2.11,272.99,0.97
216.40,-2.00,273.11,0.98
216.30,-3.15,272.78,0.97
216.20,-1.81,273.00,0.97
216.10,-2.30,273.30,0.98
216.00,-3.61,273.23,0.98
215.90,-2.54,273.17,0.98
215.80,-2.59,273.33,0.98
215.70,-1.93,273.09,0.98
215.60,-1.35,273.37,0.98
215.50,-2.55,273.39,0.98
215.40,-0.76,273.20,0.98
215.30,-4.20,273.68,0.98
215.20,-2.36,273.76,0.98
215.10,-2.56,273.83,0.98
215.00,-2.53,273.82,0.98
214.90,-2.64,273.98,0.99
214.80,-3.64,274.12,0.99
214.70,-3.36,274.16,0.99
214.60,-2.33,274.04,0.99
214.50,-2.20,274.13,0.99
214.40,-2.82,274.29,0.99
214.30,-3.73,274.17,0.99
214.20,-2.36,274.28,0.99
214.10,-2.27,274.51,0.99
214.00,-1.76,274.59,0.99
213.90,-3.38,274.55,0.99
213.80,-3.57,274.86,1.00
213.70,-1.64,274.58,0.99
213.60,-3.15,274.36,0.99
213.50,-3.31,274.72,0.99
213.40,-2.02,275.00,1.00
213.30,-2.44,274.96,1.00
213.20,-3.72,275.20,1.00
213.10,-1.36,275.09,1.00
213.00,-2.78,275.18,1.00
212.90,-2.38,275.01,1.00
212.80,-1.78,275.32,1.00
212.70,-1.89,275.48,1.00
212.60,-1.94,275.36,1.00
212.50,-2.40,275.38,1.00
212.40,-3.78,275.65,1.00
212.30,-1.71,275.61,1.00
212.20,-1.99,275.75,1.01
212.10,-2.03,276.07,1.01
212.00,-2.84,276.22,1.01
211.90,-2.93,275.94,1.01
211.80,-0.89,276.27,1.01
211.70,-3.12,276.49,1.01
211.60,-1.80,276.54,1.01
211.50,-2.64,276.72,1.02
211.40,-3.25,276.57,1.01
211.30,-2.38,276.90,1.02
211.20,-3.22,276.67,1.02
211.10,-2.50,276.47,1.01
211.00,-2.64,277.04,1.02
210.90,-3.50,276.91,1.02
210.80,-2.17,277.16,1.02
210.70,-2.69,277.16,1.02
210.60,-3.85,277.24,1.02
210.50,-1.98,277.51,1.03
210.40,-2.04,277.55,1.03
210.30,-2.90,277.77,1.03
210.20,-1.60,277.66,1.03
210.10,-1.58,277.55,1.03
210.00,-2.85,278.00,1.03
209.90,-3.87,278.11,1.03
209.80,-3.49,278.07,1.03
209.70,-2.16,278.73,1.04
209.60,-3.06,278.51,1.04
209.50,-2.72,278.54,1.04
209.40,-2.85,278.68,1.04
209.30,-3.20,278.70,1.04
209.20,-2.23,278.87,1.04
209.10,-1.98,279.16,1.04
209.00,-4.37,279.14,1.04
208.90,-3.93,279.40,1.05
208.80,-3.44,279.44,1.05
208.70,-3.26,279.41,1.05
208.60,-3.07,279.53,1.05
208.50,-3.03,279.64,1.05
208.40,-2.08,279.70,1.05
208.30,-2.34,279.83,1.05
208.20,-3.10,280.27,1.06
208.10,-3.95,280.16,1.06
208.00,-2.84,280.35,1.06
207.90,-2.04,280.46,1.06
207.80,-1.57,280.73,1.06
207.70,-2.25,280.66,1.06
207.60,-1.31,280.86,1.06
207.50,-3.29,281.06,1.07
207.40,-2.51,281.19,1.07
207.30,-2.61,281.42,1.07
207.20,-2.62,281.57,1.07
207.10,-0.83,282.00,1.08
207.00,-2.84,281.64,1.07
206.90,-2.20,281.77,1.07
206.80,-1.89,282.03,1.08
206.70,-3.10,281.77,1.07
206.60,-1.00,282.21,1.08
206.50,-1.59,282.38,1.08
206.40,-3.01,282.61,1.08
206.30,-1.07,282.67,1.08
206.20,-2.69,282.84,1.08
206.10,-2.62,282.90,1.09
206.00,-0.66,282.86,1.09
205.90,-3.26,283.36,1.09
205.80,-1.47,283.74,1.09
205.70,-0.95,283.87,1.10
205.60,-1.88,283.83,1.10
205.50,0.65,283.91,1.10
205.40,-0.51,284.22,1.10
205.30,-0.71,284.46,1.10
205.20,-2.25,284.26,1.10
205.10,-1.21,284.71,1.11
205.00,-0.63,285.13,1.11
204.90,-1.39,285.02,1.11
204.80,-1.57,285.29,1.11
204.70,-2.13,285.64,1.12
204.60,-1.43,285.59,1.12
204.50,-0.42,285.96,1.12
204.40,-1.06,285.91,1.12
204.30,-0.65,286.29,1.12
204.20,-1.16,286.77,1.13
204.10,-0.44,286.50,1.13
204.00,-0.10,286.96,1.13
203.90,-0.19,287.23,1.13
203.80,-0.47,287.39,1.14
203.70,0.12,287.55,1.14
203.60,1.42,287.57,1.14
203.50,-1.15,288.08,1.14
203.40,-0.18,288.24,1.14
203.30,-0.62,288.43,1.15
203.20,0.43,288.37,1.15
203.10,0.61,288.72,1.15
203.00,1.14,289.00,1.15
202.90,-0.19,289.10,1.15
202.80,1.91,289.30,1.16
202.70,0.83,289.64,1.16
202.60,0.52,289.83,1.16
202.50,1.91,290.19,1.17
202.40,0.44,290.48,1.17
202.30,0.07,290.43,1.17
202.20,0.69,290.48,1.17
202.10,0.64,290.55,1.17
202.00,1.13,291.26,1.18
201.90,1.46,291.60,1.18
201.80,2.99,291.80,1.18
201.70,0.96,291.84,1.18
201.60,1.55,292.13,1.19
201.50,3.31,292.36,1.19
201.40,2.99,292.54,1.19
201.30,3.56,293.19,1.20
201.20,2.09,292.98,1.20
201.10,1.14,293.69,1.20
201.00,2.34,294.54,1.21
200.90,1.28,294.21,1.21
200.80,1.98,294.22,1.21
200.70,2.14,294.50,1.21
200.60,3.03,294.54,1.21
200.50,3.62,294.57,1.21
200.40,2.93,295.14,1.22
200.30,3.80,295.33,1.22
200.20,3.27,296.13,1.23
200.10,4.73,295.95,1.23
200.00,5.03,296.23,1.23
199.90,4.20,296.71,1.24
199.80,5.19,296.77,1.24
199.70,4.81,297.08,1.24
199.60,3.83,297.25,1.24
199.50,5.15,297.34,1.24
199.40,4.66,297.35,1.24
199.30,4.81,297.69,1.25
199.20,3.11,298.12,1.25
199.10,3.52,298.10,1.25
199.00,4.66,298.55,1.26
198.90,4.47,298.57,1.26
198.80,6.30,298.98,1.26
198.70,3.56,299.40,1.26
198.60,6.14,299.52,1.27
198.50,3.35,299.61,1.27
198.40,3.99,300.01,1.27
198.30,6.02,300.29,1.27
198.20,6.37,300.49,1.28
198.10,6.62,300.85,1.28
198.00,7.63,300.88,1.28
197.90,5.49,301.16,1.28
197.80,6.98,301.77,1.29
197.70,6.51,301.84,1.29
197.60,5.84,301.94,1.29
197.50,6.34,302.10,1.29
197.40,7.45,302.44,1.30
197.30,6.32,302.75,1.30
197.20,6.67,303.00,1.30
197.10,6.67,303.40,1.31
197.00,6.71,303.55,1.31
196.90,8.04,303.75,1.31
196.80,8.12,304.26,1.32
196.70,3.95,304.38,1.32
196.60,7.12,304.82,1.32
196.50,10.54,305.11,1.32
196.40,8.55,305.25,1.33
196.30,7.63,306.00,1.33
196.20,7.32,306.46,1.34
196.10,9.13,306.75,1.34
196.00,8.11,306.69,1.34
195.90,8.83,307.27,1.35
195.80,8.78,307.57,1.35
195.70,7.37,307.95,1.35
195.60,10.38,308.54,1.36
195.50,9.27,308.65,1.36
195.40,9.47,309.15,1.37
195.30,7.19,309.46,1.37
195.20,7.84,309.66,1.37
195.10,8.55,309.90,1.37
195.00,8.53,310.26,1.38
194.90,10.97,310.82,1.38
194.80,9.23,311.09,1.39
194.70,8.04,311.35,1.39
194.60,9.87,311.93,1.40
194.50,10.62,311.85,1.39
