TITLE,KMGM_BUFFER&PROTEIN_928_Averages,,
DATA TYPE,,,
ORIGIN,JASCO,,
OWNER,,,
DATE,22/09/28,,
TIME,15:18:43,,
SPECTROMETER/DATA SYSTEM,,,
LOCALE,1033,,
RESOLUTION,,,
DELTAX,-0.1,,
XUNITS,NANOMETERS,,
YUNITS,CD [mdeg],,
Y2UNITS,HT [V],,
Y3UNITS,ABSORBANCE,,
FIRSTX,320,,
LASTX,190,,
NPOINTS,1301,,
FIRSTY,1.27862,,
MAXY,49.95761,,
MINY,-56.57431,,
XYDATA,,,
260.3,-1.0598299,209.93,0.1717446667
260.2,-0.091576434,210.242,0.176179
260.1,0.1298146667,210.6763333,0.1823396667
260,0.123266,210.1636667,0.175074
259.9,0.36104804,210.4313333,0.1788396667
259.8,0.7925950003,210.368,0.1779683333
259.7,-0.974812333,210.248,0.1762676667
259.6,-0.530709,210.3366667,0.1775133333
259.5,0.4279000333,210.1173333,0.174408
259.4,-0.407863,209.9816667,0.1724803333
259.3,0.6835218,210.0763333,0.1738286667
259.2,-0.9248043333,210.137,0.174684
259.1,-1.2221206,210.362,0.1778863333
259,-0.7691696666,210.2156667,0.175791
258.9,1.665714667,210.413,0.178613
258.8,-0.2691343333,210.146,0.174813
258.7,-1.168615666,210.1416667,0.1747513333
258.6,-1.122687,210.076,0.1738233333
258.5,0.483747,210.542,0.1804373333
258.4,0.0737239,210.4313333,0.178869
258.3,-0.2882312667,210.7236667,0.183015
258.2,-0.013744333,210.6406667,0.181836
258.1,-0.388879,210.9726667,0.1865343333
258,0.957781,210.4986667,0.179818
257.9,0.4433766666,210.782,0.1838313333
257.8,-0.5564173,210.6793333,0.182384
257.7,0.5942823337,210.769,0.183635
257.6,0.8094613333,211.1,0.188339
257.5,-1.772173334,211.3256667,0.191531
257.4,0.1482416667,210.2876667,0.1768236667
257.3,-2.070683667,210.9676667,0.1864636667
257.2,-0.001555,210.8146667,0.184305
257.1,0.5792505333,211.0136667,0.1871016667
257,0.4529843334,211.2863333,0.1909763333
256.9,0.385253,210.6133333,0.1814523333
256.8,2.34424188,210.83,0.1845183333
256.7,0.3458139997,210.773,0.1837103333
256.6,0.1198656667,211.1696667,0.1893223333
256.5,-1.859742333,210.803,0.1841376667
256.4,-0.5130050433,210.777,0.183772
256.3,-0.1973886,211.1116667,0.188508
256.2,0.321311667,211.246,0.1904113333
256.1,-0.814459,210.6413333,0.1818156667
256,0.4972903333,211.3123333,0.191346
255.9,0.7315716667,211.2133333,0.1899403333
255.8,0.8454696333,211.7783333,0.1979273333
255.7,0.310319667,211.1753333,0.189409
255.6,-2.014339333,210.983,0.1866873333
255.5,-1.014333066,211.509,0.1941273333
255.4,-0.6740546666,211.656,0.1961976667
255.3,1.465959667,211.686,0.1966236667
255.2,-1.5225577,211.4823333,0.193739
255.1,0.264186,211.685,0.1966136667
255,-1.252487667,211.93,0.200067
254.9,-1.181176233,211.4103333,0.192728
254.8,-1.1745773,212.0146667,0.2012473333
254.7,0.9098593533,211.7683333,0.197791
254.6,-0.3679333337,211.4863333,0.193806
254.5,-0.971772327,211.7366667,0.1973256667
254.4,-0.911201,211.4883333,0.1938336667
254.3,-0.965843,211.6646667,0.1963236667
254.2,0.4147683333,211.7823333,0.1979826667
254.1,-0.419709,211.9996667,0.201045
254,-0.0243290734,212.064,0.2019583333
253.9,0.081690166,212.4833333,0.207867
253.8,0.5955126666,211.5163333,0.1942133333
253.7,-1.145229667,212.0963333,0.2024206667
253.6,-0.6064266667,211.839,0.198786
253.5,0.3664523333,212.0493333,0.2017536667
253.4,0.1993452334,212.2926667,0.2051823333
253.3,-0.204828,211.8063333,0.1983113333
253.2,-0.0534756666,212.629,0.2099176667
253.1,0.6082730663,212.0263333,0.201427
253,-0.3841635,212.065,0.2019783333
252.9,-0.373933133,212.888,0.213557
252.8,0.122954,212.6596667,0.2103326667
252.7,0.066090667,212.4286667,0.207094
252.6,-0.7182209997,211.9866667,0.200872
252.5,0.153210434,213.0196667,0.2154003333
252.4,1.045757867,212.395,0.2066196667
252.3,-0.701853,213.0873333,0.216359
252.2,-0.731266,212.5543333,0.2088676667
252.1,0.0734259666,212.8206667,0.2126193333
252,0.142497,213.153,0.2172813333
251.9,-1.082977333,213.1466667,0.217186
251.8,0.8374741334,212.5886667,0.209336
251.7,0.495662,212.2556667,0.204657
251.6,-0.487511333,212.373,0.206312
251.5,-0.4203,212.079,0.2021636667
251.4,-0.6079554,212.537,0.208615
251.3,-1.064403,213.001,0.2151446667
251.2,0.1525743333,212.6746667,0.2105636667
251.1,-0.1353616667,213.1646667,0.217438
251,-0.24869,212.3286667,0.2056853333
250.9,0.7310503333,213.2286667,0.2183483333
250.8,-0.9873325,213.457,0.2215476667
250.7,-0.934101,212.968,0.214689
250.6,0.163972,212.501,0.208101
250.5,-1.271521,213.3583333,0.2201666667
250.4,-0.0081493267,213.2533333,0.2186926667
250.3,-0.992395667,213.2473333,0.2186076667
250.2,-1.818215334,212.835,0.212816
250.1,0.503374333,212.98,0.2148426667
250,-0.9025163333,212.9916667,0.2150116667
249.9,-1.435969334,213.9166667,0.227987
249.8,0.9635153333,213.464,0.221641
249.7,-0.5397873334,213.3346667,0.2198316667
249.6,-0.5258093333,213.1216667,0.2168406667
249.5,0.302685,213.1713333,0.2175413333
249.4,-1.177669333,213.3986667,0.220728
249.3,-1.5472289,213.1413333,0.2171193333
249.2,-1.581376,213.3786667,0.220448
249.1,-0.7461583333,213.136,0.2170353333
249,-0.274453,213.0893333,0.2163873333
248.9,-0.9999846667,213.495,0.222084
248.8,-0.9357550337,213.1366667,0.21705
248.7,-2.566652,213.364,0.2202456667
248.6,-0.905294,213.3213333,0.2196476667
248.5,-0.6599256667,213.2453333,0.218577
248.4,-0.9346266667,213.349,0.220026
248.3,0.0532999,214.0306667,0.2295783333
248.2,-0.9752773337,213.7243333,0.2252943333
248.1,-0.3260456667,214.0826667,0.2303096667
248,-1.400234667,213.935,0.228242
247.9,-0.4845182666,213.4053333,0.2208233333
247.8,-1.053523333,213.9203333,0.2280333333
247.7,-1.133938333,214.1293333,0.2309626667
247.6,-1.897887334,213.9776667,0.2288466667
247.5,-1.780213333,214.6876667,0.2387686667
247.4,-1.577048387,214.157,0.231354
247.3,-1.421392333,213.98,0.2288623333
247.2,-1.3887378,214.1423333,0.2311446667
247.1,-1.502521967,214.642,0.238132
247,-1.526725612,214.606,0.2376146667
246.9,-2.005003,214.285,0.233141
246.8,-1.125064666,214.5153333,0.2363596667
246.7,-0.699916,215.0103333,0.2432676667
246.6,-1.000062667,214.79,0.2401823333
246.5,-1.693871766,214.8146667,0.2405393333
246.4,-1.064394933,214.568,0.2370833333
246.3,-1.581440167,214.546,0.2367916667
246.2,-2.287947334,214.808,0.240444
246.1,-0.9130176667,214.621,0.237837
246,-0.361583,214.91,0.24186
245.9,-1.666712967,215.1113333,0.2446736667
245.8,-1.7559535,214.7876667,0.2401583333
245.7,-1.981926333,214.6956667,0.238879
245.6,-0.837734,215.0613333,0.243979
245.5,-2.834959333,215.1813333,0.245652
245.4,-2.206203334,214.651,0.2382336667
245.3,-1.58793,215.5323333,0.250531
245.2,-1.9303535,215.2953333,0.2472076667
245.1,-3.173841666,215.4796667,0.2497903333
245,-2.015670333,214.9636667,0.242607
244.9,-2.669042667,215.1483333,0.245174
244.8,-1.7691595,215.2493333,0.2465903333
244.7,-2.952283967,215.8223333,0.2545653333
244.6,-1.245618667,215.425,0.2490336667
244.5,-1.958083,216.3433333,0.2617556667
244.4,-2.357564667,215.5376667,0.250605
244.3,-0.7560776666,215.771,0.253851
244.2,-1.826555667,215.6056667,0.2515566667
244.1,-1.648454,215.5756667,0.2511416667
244,-1.454298367,215.604,0.2515226667
243.9,-1.847299667,215.906,0.2557306667
243.8,-3.812637,215.5893333,0.2513173333
243.7,-3.439453,215.554,0.2508376667
243.6,-4.225406334,215.726,0.253232
243.5,-2.747218333,216.1003333,0.2584236667
243.4,-2.337360626,216.2546667,0.2605713333
243.3,-1.834340334,216.382,0.262341
243.2,-2.572693333,216.1713333,0.259417
243.1,-2.380680667,216.2303333,0.260228
243,-1.9402536,216.215,0.2600193333
242.9,-2.980636667,216.3763333,0.2622573333
242.8,-3.491277,216.3653333,0.262102
242.7,-3.527787,216.734,0.267204
242.6,-3.899901666,216.7553333,0.267508
242.5,-3.607248467,216.639,0.265892
242.4,-2.352203833,217.096,0.272219
242.3,-4.43745,217.5583333,0.2786036667
242.2,-5.344634667,217.236,0.2741586667
242.1,-2.95484,217.4426667,0.2770146667
242,-3.95274,217.0643333,0.2717883333
241.9,-3.719335667,217.1063333,0.2723626667
241.8,-3.692365,217.3416667,0.2756193333
241.7,-5.045121333,217.3966667,0.276375
241.6,-2.907385,217.0163333,0.2711236667
241.5,-3.386122334,217.9996667,0.2846966667
241.4,-2.974885333,218.0413333,0.2852713333
241.3,-4.280403333,217.9093333,0.2834533333
241.2,-4.692186667,218.2886667,0.2886663333
241.1,-5.694256567,218.1226667,0.2863956667
241,-4.461630666,217.9006667,0.283335
240.9,-4.485224333,217.9116667,0.283479
240.8,-5.150167,218.221,0.2877456667
240.7,-4.251173,218.1953333,0.2873796667
240.6,-5.256876333,217.996,0.2846436667
240.5,-7.03409,218.553,0.292316
240.4,-4.938074,218.6383333,0.293487
240.3,-6.808116334,219.167,0.3007533333
240.2,-5.358801133,219.071,0.299436
240.1,-6.254937333,219.089,0.299681
240,-6.961053667,218.7063333,0.294426
239.9,-7.463193667,219.1096667,0.2999653333
239.8,-6.736085,219.0216667,0.2987573333
239.7,-5.868043667,219.5473333,0.3059676667
239.6,-7.09018,219.5286667,0.3057136667
239.5,-7.706636,219.4993333,0.3053106667
239.4,-6.012478667,219.4206667,0.3042336667
239.3,-8.842101333,220.026,0.312524
239.2,-7.225143667,220.2226667,0.315209
239.1,-8.114724,220.4686667,0.3185686667
239,-7.254138666,220.511,0.319147
238.9,-7.2943006,220.5293333,0.319398
238.8,-9.078286,220.2946667,0.316195
238.7,-8.111576333,220.6973333,0.3216883333
238.6,-8.519375,221.278,0.3296066667
238.5,-8.991007667,221.1243333,0.3275113333
238.4,-8.399252333,221.02,0.326091
238.3,-10.79295667,221.1643333,0.3280506667
238.2,-8.908997333,221.6956667,0.335275
238.1,-10.507887,221.9876667,0.339253
238,-9.73884,221.908,0.3381706667
237.9,-10.133606,221.586,0.3337953333
237.8,-10.53562067,222.255,0.3428813333
237.7,-10.44673267,222.178,0.3418306667
237.6,-10.064213,221.7526667,0.3360663333
237.5,-12.224338,222.5186667,0.3464603333
237.4,-10.13181767,222.449,0.345512
237.3,-11.33593767,222.342,0.3440456667
237.2,-13.401608,222.8676667,0.351181
237.1,-11.811991,222.5376667,0.3466996667
237,-12.79837334,223.041,0.353528
236.9,-11.078446,223.339,0.3575553333
236.8,-11.720011,223.224,0.3560013333
236.7,-13.70142067,223.4923333,0.359625
236.6,-13.220932,223.4123333,0.3585326667
236.5,-14.101562,223.819,0.3640353333
236.4,-13.6186,224.216,0.369373
236.3,-14.55554934,223.7246667,0.362757
236.2,-13.56086467,224.3693333,0.3714473333
236.1,-14.74786033,224.7636667,0.376752
236,-14.534354,224.071,0.36743
235.9,-14.43928366,224.7206667,0.3761726667
235.8,-13.968097,224.7803333,0.3769746667
235.7,-15.35611667,225.019,0.3801823333
235.6,-13.75096166,225.1683333,0.3821856667
235.5,-18.07449666,225.5076667,0.3867346667
235.4,-16.3485347,225.3553333,0.3846686667
235.3,-16.27638767,225.4983333,0.386611
235.2,-20.25816667,225.7886667,0.3904956667
235.1,-17.78843933,225.9076667,0.392092
235,-17.93904367,225.9943333,0.3932523333
234.9,-17.65676766,226.1273333,0.395036
234.8,-17.403799,226.663,0.402188
234.7,-18.98760133,226.466,0.399551
234.6,-18.047538,226.765,0.4035453333
234.5,-18.725476,226.8746667,0.405018
234.4,-18.16503833,227.3626667,0.4115163333
234.3,-18.58690233,227.8536667,0.4180393333
234.2,-19.49764633,227.6176667,0.414909
234.1,-21.08428133,227.896,0.418608
234,-19.53502667,228.036,0.4204686667
233.9,-20.04361866,228.379,0.4250193333
233.8,-21.954639,228.4773333,0.426326
233.7,-20.482601,228.6876667,0.429114
233.6,-22.62374367,228.4773333,0.426323
233.5,-22.48082566,229.0746667,0.434239
233.4,-23.18640867,229.1276667,0.4349406667
233.3,-22.307957,229.133,0.435004
233.2,-22.77119233,229.3793333,0.4382643333
233.1,-23.63852667,229.38,0.4382763333
233,-23.71105334,229.757,0.443249
232.9,-24.980312,229.5926667,0.4410836667
232.8,-24.377862,230.0996667,0.4477636667
232.7,-24.98802334,229.9923333,0.4463546667
232.6,-24.277542,230.5736667,0.4540186667
232.5,-25.62415867,230.7316667,0.4560926667
232.4,-26.04095233,231.437,0.4653543333
232.3,-26.11923534,231.3636667,0.464398
232.2,-24.96363033,230.9686667,0.4592083333
232.1,-26.79383367,231.8863333,0.4712493333
232,-27.29960767,231.9976667,0.4726953333
231.9,-28.52688066,232.141,0.4745773333
231.8,-27.84763766,232.15,0.474694
231.7,-29.70637367,233.0973333,0.487073
231.6,-27.01751767,233.178,0.4881286667
231.5,-28.786369,233.143,0.487667
231.4,-27.34779,232.5053333,0.4793443333
231.3,-29.46236567,233.6856667,0.494741
231.2,-29.62098867,233.734,0.4953706667
231.1,-29.07032167,233.2726667,0.4893663333
231,-29.88192333,233.3713333,0.4906443333
230.9,-29.497626,233.8,0.4962266667
230.8,-30.95722527,233.8576667,0.4969756667
230.7,-29.70590167,234.0906667,0.5000053333
230.6,-31.46919,234.284,0.5025203333
230.5,-32.942747,234.134,0.5005666667
230.4,-30.77960334,234.3646667,0.5035556667
230.3,-31.22955334,235.4156667,0.5171823333
230.2,-32.43674646,234.7673333,0.508791
230.1,-31.49468567,234.756,0.508646
230,-31.58511833,235.1066667,0.5131856667
229.9,-33.06073467,235.3516667,0.516356
229.8,-34.368518,235.7356667,0.521326
229.7,-33.07840666,235.2573333,0.515135
229.6,-35.64203333,235.7016667,0.5208876667
229.5,-33.836911,236.0106667,0.5248763333
229.4,-34.52178634,236.462,0.5306816667
229.3,-35.87959667,236.417,0.5301133333
229.2,-33.35542196,236.9023333,0.5363663333
229.1,-36.15845267,236.7516667,0.5344303333
229,-35.80082,236.9933333,0.5375393333
228.9,-35.97256974,237.627,0.5456796667
228.8,-35.159058,237.085,0.5387203333
228.7,-37.61629433,238.1843333,0.5528276667
228.6,-37.80764367,237.9166667,0.549402
228.5,-37.28091836,238.3996667,0.5555836667
228.4,-37.46864,238.3966667,0.5555433333
228.3,-36.8481646,238.93,0.5623623333
228.2,-38.613384,239.762,0.5729746667
228.1,-39.74988266,239.325,0.5673963333
228,-41.25930033,239.354,0.567783
227.9,-39.32755926,239.673,0.571845
227.8,-38.81111,240.3193333,0.580072
227.7,-41.452481,240.6403333,0.584161
227.6,-40.23182333,240.902,0.5874796667
227.5,-41.240817,240.9973333,0.5886916667
227.4,-40.34442,241.107,0.590082
227.3,-41.501038,241.0963333,0.589942
227.2,-42.461637,241.264,0.5920736667
227.1,-40.97333147,241.691,0.5974823333
227,-41.38149333,241.4626667,0.5945796667
226.9,-40.453129,242.258,0.604648
226.8,-42.51526333,242.4823333,0.6074856667
226.7,-41.38995,242.4466667,0.6070286667
226.6,-42.89221933,243.001,0.614024
226.5,-41.69229933,243.0146667,0.614192
226.4,-44.28521333,242.9343333,0.6131826667
226.3,-44.06580733,242.7656667,0.6110486667
226.2,-43.791924,243.6036667,0.621613
226.1,-42.123666,243.632,0.6219606667
226,-42.72146333,243.9416667,0.6258566667
225.9,-45.219708,243.8813333,0.6250853333
225.8,-42.76557177,244.564,0.6336686667
225.7,-45.37101567,244.634,0.63454
225.6,-46.03473936,244.0893333,0.627713
225.5,-44.63276967,245.1413333,0.6408926667
225.4,-46.1134099,244.948,0.6384593333
225.3,-45.05600267,244.732,0.6357723333
225.2,-45.034719,245.3736667,0.643798
225.1,-46.44692534,245.8283333,0.6494806667
225,-46.614889,246.14,0.6533683333
224.9,-47.93816067,246.179,0.6538466667
224.8,-46.56256667,246.3333333,0.655776
224.7,-46.416849,246.6456667,0.659663
224.6,-46.07554033,246.505,0.6579193333
224.5,-47.87174353,246.6203333,0.6593493333
224.4,-49.16157133,247.2526667,0.6672106667
224.3,-46.74425066,247.137,0.665777
224.2,-47.52365334,248.1903333,0.6788393333
224.1,-47.30591267,247.578,0.6712516667
224,-47.85496633,248.1603333,0.6784703333
223.9,-49.35712666,247.8716667,0.6748956667
223.8,-50.21321334,248.059,0.677211
223.7,-49.200407,248.7033333,0.6851766667
223.6,-47.123766,248.5483333,0.683262
223.5,-47.72545667,248.9296667,0.6879833333
223.4,-47.314128,249.61,0.6963753333
223.3,-49.16736467,249.6416667,0.6967683333
223.2,-49.28373733,249.9303333,0.700324
223.1,-48.93150566,249.967,0.7007773333
223,-48.84070666,250.419,0.7063306667
222.9,-47.330355,251.0703333,0.7143326667
222.8,-48.70257634,250.5776667,0.7082826667
222.7,-47.98969733,251.659,0.7215386667
222.6,-50.100664,251.4143333,0.7185466667
222.5,-49.36508,251.2703333,0.7167826667
222.4,-50.52334,252.0403333,0.7262016667
222.3,-50.80849933,251.3133333,0.717304
222.2,-50.36282433,251.819,0.72349
222.1,-48.86413734,252.3843333,0.730411
222,-49.472465,252.101,0.7269476667
221.9,-46.81907666,252.7303333,0.7346246667
221.8,-47.81756833,253.61,0.74535
221.7,-48.91949734,253.398,0.7427673333
221.6,-48.05662567,253.8863333,0.7487096667
221.5,-51.634992,253.8963333,0.7488346667
221.4,-47.69939067,253.9276667,0.749209
221.3,-51.97069,254.1783333,0.7522506667
221.2,-48.75248533,254.2803333,0.7534863333
221.1,-49.907622,254.576,0.7570753333
221,-49.33777366,255.039,0.7626906667
220.9,-50.621855,255.032,0.7626036667
220.8,-49.624212,255.618,0.769694
220.7,-50.66179067,255.6696667,0.7703183333
220.6,-50.430843,256.0476667,0.7748803333
220.5,-48.016557,256.6096667,0.781653
220.4,-51.66813667,256.8903333,0.785028
220.3,-49.827986,256.4836667,0.7801356667
220.2,-50.65695066,256.8753333,0.7848513333
220.1,-49.56030667,257.162,0.7883046667
220,-48.81373167,256.9693333,0.785981
219.9,-51.98953433,257.8013333,0.7959776667
219.8,-51.25117666,257.482,0.7921443333
219.7,-47.265451,258.5603333,0.805076
219.6,-49.11250667,258.339,0.802428
219.5,-47.88472266,258.5526667,0.8049856667
219.4,-51.75044667,259.07,0.8111706667
219.3,-50.1919104,258.993,0.8102456667
219.2,-50.6042969,259.469,0.8159273333
219.1,-48.93858667,259.2323333,0.8131106667
219,-51.32424333,259.9493333,0.821666
218.9,-50.43488134,259.5033333,0.8163483333
218.8,-49.16109333,260.406,0.827095
218.7,-48.91996934,259.9683333,0.8218926667
218.6,-48.75139666,260.661,0.8301313333
218.5,-48.61743634,260.6853333,0.8304216667
218.4,-48.32038333,260.3856667,0.8268353333
218.3,-49.15002066,261.3183333,0.8379393333
218.2,-47.31054233,261.48,0.839857
218.1,-49.10707834,261.33,0.8380766667
218,-50.32694234,261.622,0.8415423333
217.9,-48.44006,262.1883333,0.8482483333
217.8,-49.979623,262.5513333,0.852542
217.7,-50.23450667,262.75,0.85489
217.6,-49.61074667,262.6473333,0.8536766667
217.5,-49.60377333,263.6243333,0.865196
217.4,-49.39110454,263.774,0.866964
217.3,-49.41282333,263.9646667,0.8692086667
217.2,-50.4252886,264.1036667,0.870843
217.1,-48.910298,264.659,0.8773726667
217,-46.89677267,264.3626667,0.8738726667
216.9,-48.573446,265.3943333,0.8859916667
216.8,-46.34357733,265.401,0.8860716667
216.7,-49.87973734,265.7196667,0.8897986667
216.6,-48.54427667,265.3426667,0.8853856667
216.5,-47.39288333,265.9693333,0.8927176667
216.4,-49.31341,266.3043333,0.8966306667
216.3,-48.69162837,266.565,0.8996716667
216.2,-48.93927767,266.2516667,0.8960183333
216.1,-48.18320333,267.2833333,0.9080493333
216,-46.91069,267.822,0.9143193333
215.9,-48.71069334,267.7993333,0.9140573333
215.8,-48.37220266,268.319,0.920085
215.7,-46.69038066,267.8006667,0.9140576667
215.6,-50.64539667,268.4766667,0.921922
215.5,-47.58452066,268.643,0.9238476667
215.4,-48.92902667,269.0066667,0.9280683333
215.3,-49.96838333,269.2616667,0.931015
215.2,-47.406814,269.625,0.935222
215.1,-45.79539436,269.9796667,0.939315
215,-46.43899933,269.8516667,0.9378363333
214.9,-47.89705967,270.59,0.946362
214.8,-47.58518933,271.01,0.9512003333
214.7,-45.48469,270.9296667,0.9502716667
214.6,-46.87986,271.348,0.955088
214.5,-51.17915333,271.2613333,0.9540896667
214.4,-47.55439734,271.633,0.9583623333
214.3,-48.47271,271.7056667,0.9591933333
214.2,-46.902437,272.288,0.9658786667
214.1,-50.317553,272.8163333,0.971937
214,-47.459363,272.5726667,0.969139
213.9,-48.91317733,272.8446667,0.972257
213.8,-49.09258,273.581,0.9806773333
213.7,-48.769878,274.2406667,0.9882063333
213.6,-50.03973334,273.5833333,0.9807033333
213.5,-49.65759733,274.284,0.988693
213.4,-50.111317,274.3863333,0.989861
213.3,-48.365349,275.027,0.9971543333
213.2,-49.22396433,275.657,1.004302333
213.1,-49.155538,275.971,1.00787
213,-50.64929333,275.98,1.00797
212.9,-46.21371667,275.963,1.007775
212.8,-51.71407333,277.022,1.019756667
212.7,-49.15601567,277.0093333,1.019623333
212.6,-51.841434,277.641,1.02676
212.5,-50.32396133,277.8236667,1.02882
212.4,-49.19675334,278.3723333,1.035003333
212.3,-48.17338133,278.7006667,1.038696667
212.2,-50.00215254,278.3726667,1.03501
212.1,-50.442203,279.559,1.04834
212,-50.93445134,279.5966667,1.048763333
211.9,-48.59150834,280.173,1.05522
211.8,-51.62761866,280.4266667,1.058063333
211.7,-51.33066,280.6416667,1.06047
211.6,-49.97079434,280.8693333,1.06301
211.5,-49.531177,281.7673333,1.073033333
211.4,-51.54117933,282.449,1.080616667
211.3,-51.788747,282.298,1.078943333
211.2,-53.73905034,283.3143333,1.09023
211.1,-51.68076666,283.5516667,1.092866667
211,-49.96491934,283.1746667,1.08868
210.9,-48.72577866,283.747,1.09503
210.8,-51.192571,284.758,1.106216667
210.7,-53.44738,285.1836667,1.110913333
210.6,-50.98111333,285.2643333,1.1118
210.5,-52.0424,285.865,1.11843
210.4,-52.09677234,286.406,1.124376667
210.3,-52.40023334,286.2053333,1.12217
210.2,-53.66205333,287.0716667,1.13169
210.1,-51.80454866,287.3453333,1.134696667
210,-55.22034033,287.9283333,1.14108
209.9,-54.71578333,288.355,1.14575
209.8,-51.79823133,289.3703333,1.156826667
209.7,-53.839336,290.244,1.16634
209.6,-54.707622,290.343,1.167423333
209.5,-50.82753334,290.9193333,1.17368
209.4,-50.91357967,291.5663333,1.18069
209.3,-53.26141733,292.154,1.187056667
209.2,-54.96907213,292.694,1.192886667
209.1,-54.84241666,293.2336667,1.19871
209,-54.85916,293.5536667,1.202156667
208.9,-52.43467667,293.836,1.20519
208.8,-53.48132234,294.8256667,1.215833333
208.7,-52.95478233,295.2046667,1.219896667
208.6,-51.71704667,295.757,1.225816667
208.5,-49.98976667,295.998,1.228393333
208.4,-51.741067,296.9186667,1.23823
208.3,-52.8220368,297.312,1.24243
208.2,-52.79654,298.291,1.252843333
208.1,-52.54608733,298.5523333,1.25562
208,-53.96079433,299.4916667,1.265583333
207.9,-56.70944,300.66,1.277933333
207.8,-51.63374767,301.2623333,1.284296667
207.7,-53.54372667,301.4186667,1.285943333
207.6,-50.04557334,302.198,1.294136667
207.5,-48.65583557,302.84,1.300886667
207.4,-51.06576677,303.597,1.308826667
207.3,-52.07704,304.0823333,1.313906667
207.2,-49.402717,304.793,1.321333333
207.1,-46.812787,305.949,1.333376667
207,-49.86899573,306.1713333,1.335693333
206.9,-45.04965633,306.643,1.340596667
206.8,-46.47034666,307.3473333,1.3479
206.7,-46.37821733,308.596,1.360826667
206.6,-49.45117667,308.9193333,1.36416
206.5,-49.80757333,309.3353333,1.368456667
206.4,-45.153445,310.772,1.383236667
206.3,-49.65739666,311.0743333,1.386343333
206.2,-46.79559267,312.388,1.399803333
206.1,-41.84842,313.1426667,1.407513333
206,-44.22513267,313.998,1.416236667
205.9,-39.95079467,314.3963333,1.42029
205.8,-44.37139333,315.0516667,1.426953333
205.7,-46.63311333,316.2776667,1.439373333
205.6,-42.23390334,317.0013333,1.44669
205.5,-35.29631,317.9733333,1.456506667
205.4,-36.68035634,318.1763333,1.458543333
205.3,-42.57034653,319.0986667,1.467826667
205.2,-40.370696,320.7936667,1.48482
205.1,-32.86994,321.7503333,1.49438
205,-34.529996,322.1163333,1.49802
204.9,-38.30069234,323.7546667,1.51432
204.8,-33.02628467,324.3853333,1.52058
204.7,-39.16369366,325.4596667,1.53121
204.6,-33.51375233,326.795,1.54439
204.5,-34.38091167,326.9723333,1.546126667
204.4,-27.40829,327.9626667,1.555866667
204.3,-31.04194767,329.9796667,1.575626667
204.2,-26.91493067,330.3696667,1.57943
204.1,-27.38025767,331.385,1.58933
204,-32.71109333,332.5906667,1.60105
203.9,-25.59615423,334.104,1.615706667
203.8,-21.41363666,334.856,1.62297
203.7,-24.050064,336.1816667,1.635743333
203.6,-28.56298444,337.1786667,1.64532
203.5,-22.57248166,338.977,1.662533333
203.4,-15.11787207,339.6796667,1.66924
203.3,-20.384532,340.6993333,1.67895
203.2,-17.885771,341.625,1.68775
203.1,-21.74494067,342.807,1.69894
203,-18.66547,343.942,1.709676667
202.9,-17.31862166,343.944,1.709693333
202.8,-12.217092,346.273,1.731606667
202.7,-14.51737733,346.6246667,1.73491
202.6,-11.60686334,348.384,1.751366667
202.5,-8.039616666,349.3176667,1.760066667
202.4,-12.091168,350.4786667,1.770873333
202.3,-12.66504,352.4716667,1.78934
202.2,-4.939407333,353.2973333,1.79697
202.1,-7.383063333,354.062,1.804016667
202,-8.077183333,356.766,1.828843333
201.9,-4.290203333,357.0953333,1.831843333
201.8,-1.994739667,360.3846667,1.86181
201.7,-2.179836667,361.0316667,1.867676667
201.6,-3.520243333,361.705,1.873783333
201.5,5.029705,362.476,1.88075
201.4,-0.3500183333,364.9566667,1.903086667
201.3,4.717719,366.3526667,1.91561
201.2,0.330706667,367.626,1.92699
201.1,1.439627333,369.6973333,1.94543
201,9.474585333,371.205,1.9588
200.9,7.85366,372.0566667,1.96633
200.8,14.60692333,373.4816667,1.9789
200.7,12.47173967,374.883,1.991223333
200.6,11.58429233,376.2793333,2.003463333
200.5,8.193561,377.6136667,2.01512
200.4,6.329766666,380.3006667,2.0385
200.3,12.77564333,381.6583333,2.05026
200.2,11.42544,382.9523333,2.061433333
200.1,26.02413466,385.5636667,2.083886667
200,19.42472633,386.6616667,2.093293333
199.9,15.91739836,388.1666667,2.10614
199.8,18.52452267,389.746,2.119583333
199.7,26.843507,391.9723333,2.13846
199.6,19.612142,393.2086667,2.148903333
199.5,21.61847667,395.3663333,2.167056667
199.4,25.986195,396.063,2.172903333
199.3,21.13456033,398.1196667,2.190106667
199.2,22.53743,399.0673333,2.19801
199.1,34.345114,400.82,2.212583333
199,32.51754266,402.7386667,2.228473333
198.9,29.905584,403.7663333,2.236956667
198.8,34.25907823,406.972,2.263313333
198.7,31.502002,408.221,2.273533333
198.6,37.02913333,409.762,2.28611
198.5,33.37220433,411.5323333,2.3005
198.4,36.205153,413.6216667,2.31743
198.3,31.60187,416.0703333,2.33717
198.2,33.214876,417.7586667,2.35073
198.1,30.74288033,418.9696667,2.360423333
198,29.96237783,420.3006667,2.371053333
197.9,37.60561933,422.714,2.39025
197.8,32.45127666,424.6656667,2.40571
197.7,46.89630034,426.2886667,2.41852
197.6,37.99583334,428.0093333,2.432056667
197.5,41.35674266,429.953,2.44729
